Episode 1, Reward: -3088224.00
Episode 2, Reward: -1994536.38
Episode 3, Reward: -1616228.12
Episode 4, Reward: -1922892.25
Episode 5, Reward: -1982060.38
Episode 6, Reward: -1891548.88
Episode 7, Reward: -1987180.62
Episode 8, Reward: -1848156.00
Episode 9, Reward: -1519021.25
Episode 10, Reward: -1456177.00
Episode 11, Reward: -1445977.75
Episode 12, Reward: -1154071.50
Episode 13, Reward: -910738.56
Episode 14, Reward: -774960.44
Episode 15, Reward: -499426.31
Episode 16, Reward: -428485.06
Episode 17, Reward: -391229.69
Episode 18, Reward: -352552.03
Episode 19, Reward: -272386.06
Episode 20, Reward: -228871.94
Episode 21, Reward: -212249.00
Episode 22, Reward: -183624.91
Episode 23, Reward: -153061.09
Episode 24, Reward: -129915.73
Episode 25, Reward: -114458.25
Episode 26, Reward: -108640.47
Episode 27, Reward: -95543.40
Episode 28, Reward: -80270.95
Episode 29, Reward: -66498.15
Episode 30, Reward: -57341.69
Episode 31, Reward: -46295.34
Episode 32, Reward: -40178.52
Episode 33, Reward: -37437.68
Episode 34, Reward: -33534.02
Episode 35, Reward: -30456.57
Episode 36, Reward: -27377.52
Episode 37, Reward: -25241.42
Episode 38, Reward: -20852.65
Episode 39, Reward: -19802.73
Episode 40, Reward: -12447.21
Episode 41, Reward: -11169.31
Episode 42, Reward: -10046.28
Episode 43, Reward: -9601.05
Episode 44, Reward: -8474.93
Episode 45, Reward: -7611.47
Episode 46, Reward: -5773.15
Episode 47, Reward: -3970.64
Episode 48, Reward: -2393.47
Episode 49, Reward: -2319.89
Episode 50, Reward: -2166.74
Episode 51, Reward: -1789.01
Episode 52, Reward: -1788.71
Episode 53, Reward: -1113.48
Episode 54, Reward: -960.44
Episode 55, Reward: -997.29
Episode 56, Reward: -847.16
Episode 57, Reward: -1069.06
Episode 58, Reward: -991.76
Episode 59, Reward: -838.41
Episode 60, Reward: -388.51
Episode 61, Reward: -386.28
Episode 62, Reward: -463.78
Episode 63, Reward: -311.19
Episode 64, Reward: -235.77
Episode 65, Reward: 139.99
Episode 66, Reward: 62.04
Episode 67, Reward: 62.39
Episode 68, Reward: -10.96
Episode 69, Reward: -163.45
Episode 70, Reward: -12.56
Episode 71, Reward: -15.68
Episode 72, Reward: 58.96
Episode 73, Reward: 56.82
Episode 74, Reward: 204.37
Episode 75, Reward: 277.57
Episode 76, Reward: 199.85
Episode 77, Reward: 277.83
Episode 78, Reward: 200.06
Episode 79, Reward: 273.39
Episode 80, Reward: 272.17
Episode 81, Reward: 269.11
Episode 82, Reward: 345.89
Episode 83, Reward: 344.03
Episode 84, Reward: 494.33
Episode 85, Reward: 642.24
Episode 86, Reward: 645.45
Episode 87, Reward: 719.75
Episode 88, Reward: 794.17
Episode 89, Reward: 873.05
Episode 90, Reward: 800.09
Episode 91, Reward: 728.59
Episode 92, Reward: 883.04
Episode 93, Reward: 812.67
Episode 94, Reward: 736.94
Episode 95, Reward: 590.76
Episode 96, Reward: 218.20
Episode 97, Reward: 141.69
Episode 98, Reward: 143.66
Episode 99, Reward: 69.55
Episode 100, Reward: -10.61
Episode 101, Reward: -239.10
Episode 102, Reward: -238.43
Episode 103, Reward: -90.55
Episode 104, Reward: 284.00
Episode 105, Reward: 358.22
Episode 106, Reward: 426.33
Episode 107, Reward: 491.04
Episode 108, Reward: 568.44
Episode 109, Reward: 713.92
Episode 110, Reward: 785.79
Episode 111, Reward: 786.38
Episode 112, Reward: 633.80
Episode 113, Reward: 632.59
Episode 114, Reward: 632.87
Episode 115, Reward: 713.96
Episode 116, Reward: 713.41
Episode 117, Reward: 641.04
Episode 118, Reward: 564.77
Episode 119, Reward: 485.65
Episode 120, Reward: 561.25
Episode 121, Reward: 561.41
Episode 122, Reward: 488.43
Episode 123, Reward: 488.52
Episode 124, Reward: 481.09
Episode 125, Reward: 708.90
Episode 126, Reward: 860.74
Episode 127, Reward: 936.55
Episode 128, Reward: 1010.36
