Timestep,Alpha,Beta,K,C,AlignmentCost,PathCost,CollisionCost,ControlCost,TotalCost,Collisions
0,0.90334463,0.17468378,0.00814447,0.00814447,1.3355979690206053e-06,0.35286295968133724,0.0,0.0025608441460851588,0.3554251394253914,0
1,0.90334153,0.1746783,0.00814447,0.00814447,9.237338076638937e-10,0.34794751484219877,0.0,0.00231451937967103,0.705687174570995,0
2,0.9033416,0.17467842,0.00814447,0.00814447,2.2078302603522471e-13,0.3430271310754139,0.0,0.0022796702104506497,1.0509939758570803,0
3,0.9033416,0.17467842,0.00814447,0.00814447,1.2520824751874204e-14,0.3380991606046633,0.0,0.0022465717249518387,1.391339708186708,0
4,0.90334165,0.17467842,0.00814447,0.00814447,8.327768881600827e-16,0.333162373814253,0.0,0.0022134678871854768,1.7267155498881475,0
5,0.9033416,0.17467844,0.00814447,0.00814447,1.5541861618762079e-15,0.32821551852424247,0.0,0.0021803045554794737,2.0571113729678707,0
6,0.9033416,0.17467844,0.00814447,0.00814447,1.4513120979338127e-15,0.3232572795813322,0.0,0.0021470717757257145,2.38251572432493,0
7,0.9033416,0.17467847,0.00814447,0.00814447,1.52840568415813e-15,0.3182862721076538,0.0,0.002113760271844028,2.7029157567044293,0
8,0.9033416,0.17467847,0.00814447,0.00814447,1.5858757869607655e-15,0.3133010354491803,0.0,0.002080360307863974,3.018297152461475,0
9,0.9033416,0.17467847,0.00814447,0.00814447,1.6654516087349227e-15,0.3083000264085195,0.0,0.002046861600300209,3.328644040470296,0
10,0.9033416,0.1746785,0.00814447,0.00814447,1.7669350168002654e-15,0.3032816117155015,0.0,0.0020132532691682823,3.6339389054549676,0
11,0.90334165,0.1746785,0.00814447,0.00814447,1.900861497006816e-15,0.29824405961013795,0.0,0.0019795237816827207,3.9341624888467903,0
12,0.9033416,0.17467853,0.00814447,0.00814447,2.079509135617848e-15,0.29318553041038475,0.0,0.0019456608897622876,4.22929368014694,0
13,0.9033416,0.17467853,0.00814447,0.00814447,2.3203244162512768e-15,0.2881040659111582,0.0,0.0019116515596694658,4.51930939761777,0
14,0.90334165,0.17467856,0.00814447,0.00814447,2.647725653585431e-15,0.2829975774333723,0.0,0.0018774818927164536,4.804184456943861,0
15,0.90334165,0.17467856,0.00814447,0.00814447,3.0964778206600626e-15,0.27786383230793277,0.0,0.0018431370355799063,5.0838914262873764,0
16,0.9033417,0.17467856,0.00814447,0.00814447,3.716597984490899e-15,0.2727004385378237,0.0,0.001808601078526721,5.35840046590373,0
17,0.9033417,0.17467856,0.00814447,0.00814447,4.580708994638708e-15,0.2675048273304804,0.0,0.001773856939506461,5.627679150173722,0
18,0.9033417,0.1746786,0.00814447,0.00814447,5.791494194557935e-15,0.2622742331245321,0.0,0.0017388862365019131,5.8916922695347616,0
19,0.9033417,0.1746786,0.00814447,0.00814447,7.649377606224852e-15,0.2570056706829205,0.0,0.001703669112453257,6.150401609330143,0
20,0.9033417,0.17467862,0.00814447,0.00814447,1.0142141269792202e-14,0.25169590866990615,0.0,0.0016681841045984463,6.403765702104658,0
21,0.9033417,0.17467862,0.00814447,0.00814447,1.376873601188842e-14,0.24634143905611575,0.0,0.001632407898124648,6.651739549058912,0
22,0.9033417,0.17467865,0.00814447,0.00814447,1.8916584140967042e-14,0.24099381010203197,0.0,0.0015966831475171669,6.89433004230848,0
