Timestep,Alpha,Beta,K,C,AlignmentCost,PathCost,CollisionCost,ControlCost,TotalCost,Collisions
0,0.87969697,0.35625613,0.013266477,0.013266477,2.3069963494650867e-07,0.7228388665309391,0.0,0.013099931847138858,0.7359390290777129,0
1,0.8796977,0.35626113,0.013266477,0.013266477,1.1187637371837016e-11,0.7165683912018144,0.0,0.012541119339633212,1.465048539630348,0
2,0.8796977,0.35626113,0.013266477,0.013266477,1.0898531270084819e-16,0.7103573815685911,0.0,0.01242202090336694,2.1878279421023064,0
3,0.8796977,0.35626116,0.013266477,0.013266477,0.00042782112290883176,0.7047539540581603,0.0,0.01969484485137085,2.9127045621347465,0
4,0.8796977,0.35626104,0.013266477,0.013266477,0.0003995589452513678,0.6994167710711812,0.0,0.02126210121206928,3.633782993363248,0
5,0.8796977,0.3562611,0.013266477,0.013266477,0.0003491329103141961,0.6939901696787134,0.0,0.02012608040966711,4.348248376361943,0
6,0.87969756,0.3562605,0.013266477,0.013266477,0.00034596751773763003,0.6885594948591459,0.0,0.020018123798731188,5.0571719625375575,0
7,0.8796977,0.35626101,0.013266477,0.013266477,1.551544135378907e-08,0.6826303487483012,0.0,0.011868876238338395,5.751671203039638,0
8,0.87969786,0.3562611,0.013266477,0.013266477,6.09547580848429e-12,0.6767252339937466,0.0,0.011810261026920316,6.440206698066401,0
9,0.8796979,0.35626107,0.013266477,0.013266477,7.0627816306682835e-12,0.6708754145469752,0.0,0.01169963999079805,7.122781752611237,0
10,0.8796979,0.35626101,0.013266477,0.013266477,0.0003964702490507559,0.6655526364317708,0.0,0.019313515489078063,7.8080443747811366,0
11,0.8796977,0.3562604,0.013266477,0.013266477,0.0004315789480176015,0.6605621109270502,0.0,0.019857352893089028,8.488895417549294,0
12,0.8796979,0.35626087,0.013266477,0.013266477,0.00034675525391345436,0.6554368248227309,0.0,0.019162564640031375,9.16384156226597,0
13,0.87969697,0.3562563,0.013266477,0.013266477,1.7928173213872172e-08,0.6497905990320019,0.0,0.011302089511280767,9.824934268737426,0
14,0.8796981,0.35626066,0.013266477,0.013266477,7.910060232983883e-11,0.6441840009980202,0.0,0.011213234993820652,10.480331504808367,0
15,0.8796983,0.35626057,0.013266477,0.013266477,8.340516459768107e-11,0.6386297890984085,0.0,0.011108426866622804,11.130069720856804,0
16,0.8796984,0.3562603,0.013266477,0.013266477,8.266955620051778e-11,0.6331272422921898,0.0,0.011005096860241221,11.774202060091906,0
17,0.8796985,0.35626,0.013266477,0.013266477,8.272222053064342e-11,0.6276758458564479,0.0,0.010902796108979871,12.412780702140056,0
18,0.87969863,0.3562596,0.013266477,0.013266477,8.272192405940453e-11,0.6222750913107385,0.0,0.010801512363076516,13.045857305896593,0
19,0.87969875,0.35625908,0.013266477,0.013266477,8.272160971470725e-11,0.6169244754905643,0.0,0.0107012349434474,13.673483016413327,0
20,0.8796989,0.35625836,0.013266477,0.013266477,8.27216717938755e-11,0.6116235005146846,0.0,0.010601953286838255,14.295708470297571,0
21,0.87969905,0.35625744,0.013266477,0.013266477,8.272166240778158e-11,0.6063716737290094,0.0,0.01050365693874549,14.912583801048047,0
22,0.87969923,0.3562562,0.013266477,0.013266477,8.267609792713768e-11,0.601168507471201,0.0,0.010406335889323735,15.524158644491248,0
23,0.8796994,0.3562546,0.013266477,0.013266477,8.267017883930752e-11,0.5960135195370415,0.0,0.010309979273797483,16.130482143384757,0
24,0.8796996,0.35625252,0.013266477,0.013266477,7.939355456802877e-11,0.5939459983594108,0.0,0.010267782357642277,16.734695924181203,0
25,0.8796997,0.35624975,0.013266477,0.013266477,7.639197393775264e-11,0.5919084107282491,0.0,0.010226190187625479,17.33683052517347,0
26,0.8796998,0.3562461,0.013266477,0.013266477,7.340703140701277e-11,0.5899003721289217,0.0,0.010185196367533407,17.93691609374333,0
27,0.87969995,0.35624138,0.013266477,0.013266477,7.049172301504038e-11,0.587921501910943,0.0,0.010144793106009966,18.534982388830777,0
28,0.87970006,0.3562352,0.013266477,0.013266477,6.760611367802681e-11,0.5859714232895241,0.0,0.010104972763403434,19.13105878495131,0
29,0.87969995,0.35622713,0.013266477,0.013266477,6.478014362456106e-11,0.5840497632853344,0.0,0.01006572769299405,19.72517427599442,0
30,0.87969977,0.3562166,0.013266477,0.013266477,6.202030812773039e-11,0.5821561527239345,0.0,0.010027050379968974,20.317357479160343,0
31,0.87969935,0.35620293,0.013266477,0.013266477,5.933289469437261e-11,0.5802902262239467,0.0,0.009988933381496872,20.90763663882512,0
32,0.8796986,0.3561851,0.013266477,0.013266477,5.672318809361507e-11,0.5784516221809414,0.0,0.009951369334988667,21.496039630397775,0
33,0.87969744,0.356162,0.013266477,0.013266477,5.419748260733587e-11,0.5766399827324404,0.0,0.009914350953752312,22.082593964138166,0
34,0.87969565,0.35613206,0.013266477,0.013266477,5.175991305230504e-11,0.574854953769704,0.0,0.009877871042371497,22.667326789002,0
35,0.8796929,0.35609335,0.013266477,0.013266477,4.941781859556708e-11,0.5730961849011317,0.0,0.009841922487286532,23.250264896439838,0
36,0.8796892,0.35604337,0.013266477,0.013266477,4.717564587274588e-11,0.571363329436156,0.0,0.009806498248170339,23.831434724171338,0
37,0.879684,0.35597903,0.013266477,0.013266477,4.503783559688741e-11,0.5696560443657738,0.0,0.009771591364348865,24.4108623599465,0
38,0.8796767,0.35589647,0.013266477,0.013266477,4.300839943935356e-11,0.5679739903431911,0.0,0.009737194953368654,24.988573545286066,0
39,0.8796668,0.35579088,0.013266477,0.013266477,4.108375865259392e-11,0.5663168316620142,0.0,0.009703302218380248,25.564593679207544,0
40,0.87965345,0.35565647,0.013266477,0.013266477,3.930382155730364e-11,0.5646842360819092,0.0,0.009669906674273808,26.13894782200303,0
41,0.8796357,0.3554863,0.013266477,0.013266477,3.7813837236871364e-11,0.5630758747634272,0.0,0.009637001943233421,26.711660698747504,0
