Timestep,Alpha,Beta,K,C,AlignmentCost,PathCost,CollisionCost,ControlCost,TotalCost,Collisions
0,0.7974664,0.009880935,0.009899652,0.009899652,0.027542038006293332,1.277888511226273,0.0,0.030603004404514546,1.3360335536370809,0
1,0.7974638,0.009878915,0.009899652,0.009899652,0.006128703278391996,1.2709449913464133,0.0,0.027193435282852087,2.640300683544738,0
2,0.7974643,0.009878998,0.009899652,0.009899652,0.003539680552758857,1.2640608905580564,0.0,0.03314192355855819,3.9410431782141115,0
3,0.7974638,0.009878949,0.009899652,0.009899652,0.0034266535292176107,1.256583533454549,0.0,0.034008902513276915,5.235062267711155,0
4,0.7974637,0.009878849,0.009899652,0.009899652,0.0014981655746992306,1.2486566922666629,0.0,0.022027571356830054,6.507244696909347,0
5,0.7974643,0.009878827,0.009899652,0.009899652,6.05835146773695e-09,1.2395398489531289,0.0,0.012767272503807972,7.759551824424635,0
6,0.7974646,0.009878963,0.009899652,0.009899652,0.0014369385236259712,1.2321536783652245,0.0,0.019491052170373908,9.01263349348386,0
7,0.7974647,0.009878737,0.009899652,0.009899652,0.003004126066295651,1.2256712823603069,0.0,0.026018087349169543,10.267326989259631,0
8,0.797464,0.00987876,0.009899652,0.009899652,0.0030110988162289185,1.2190006078754916,0.0,0.028592595286483495,11.517931291237835,0
9,0.7974732,0.009879273,0.009899652,0.009899652,0.002955461424089609,1.2122530587769267,0.0,0.02756918647540948,12.76070899791426,0
10,0.79746485,0.0098791225,0.009899652,0.009899652,0.006828637403846427,1.2066663696953377,0.0,0.035097724816191354,14.009301729829636,0
11,0.7974783,0.0098795295,0.009899652,0.009899652,0.007719182024731326,1.201428923170492,0.0,0.034223490242673654,15.252673325267533,0
12,0.7974647,0.0098790815,0.009899652,0.009899652,0.0036559909688794637,1.1948051116385006,0.0,0.029834561282369065,16.480968989157283,0
13,0.79746425,0.009878951,0.009899652,0.009899652,0.000974289430009955,1.1870865122215877,0.0,0.022732502042606302,17.691762292851486,0
14,0.7974645,0.009878916,0.009899652,0.009899652,0.0007393527565896696,1.1791222580265914,0.0,0.020398376261136674,18.892022279895805,0
15,0.7974643,0.009878856,0.009899652,0.009899652,0.006947192127697781,1.173651694804903,0.0,0.03430798557852638,20.10692915240693,0
