timestep,alpha,beta,K,C,alignment_cost,path_cost,collision_cost,control_cost,total_cost,collisions
0,0.11432936961116527,0.6007063057632533,0.5267827801726943,0.008144473133887211,0.02219032714208867,0.6748257338462054,0.0,0.01706208273585193,0.714078143724146,0
1,0.09347258410887584,0.5871204936971001,0.743079136828152,0.01326648852572211,0.012552453541530948,0.6684099352146848,0.0,0.019667085947292846,1.4147076184276546,0
2,0.1140834972976006,0.6036513313530715,0.8,0.02160971187575333,0.012789100278368912,0.6590155166803567,0.0,0.028268591540449865,2.1147808269268302,0
3,0.09194459068469152,0.6277353831143757,0.8,0.03519994356062328,0.013360963142714111,0.6484035531220106,0.0,0.03191995194102566,2.8084652951325806,0
4,0.11329023148326418,0.6576026503191877,0.8,0.057336998928768486,0.01384832409482277,0.6367094474038857,0.0,0.04477430904129653,3.5037973756725855,0
5,0.09071194913910868,0.6806010284974388,0.8,0.09339592947061494,0.015359611134639415,0.6244995525438856,0.0,0.05677578724732337,4.200432326598434,0
6,0.11037089751386887,0.696242063821952,0.8,0.15213212767756965,0.01650507527400943,0.6113627482656918,0.0,0.08442625226167878,4.912726402399814,0
7,0.09155116610839484,0.720826865080028,0.8,0.22503610132622565,0.0172984020069648,0.5972418196918872,0.0,0.12132735827589755,5.648593982374564,0
8,0.10184797621267776,0.7933554768743176,0.8,0.288065235193907,0.01607702868806009,0.5857505447195462,0.0,0.15908985152013108,6.409511407302301,0
9,0.09285733541471185,0.8620474541267173,0.8,0.3687478552920091,0.015671050944140133,0.5706934593654536,7.2086637725154645,0.20368843066913098,14.40822812079649,0
10,0.0973748792467097,0.9259977578122661,0.6271046905507803,0.3486782413939129,0.015615488136504447,0.559218813558754,8.73131841222339,0.20547540466776834,23.919856239382906,0
11,0.09320356716540981,0.9936947989826171,0.2150084454020146,0.19159279311861624,0.018373529564399537,0.5440038237718738,10.541131655771082,0.11060700064964678,35.13397224913991,0
12,0.09443682387552654,1.0753267378169198,0.053290000204338314,0.09560358569800015,0.018381704340011903,0.5331963634929004,12.154038365602648,0.06017907845062532,47.8997677610261,0
13,0.09321467968727959,1.1446066621463775,0.08680379499381546,0.15572816704412912,0.016215994090795032,0.5188571571743225,13.674697750274962,0.0647415012742091,62.174280163840386,0
14,0.09272312761097579,1.192810809456801,0.06937306107467359,0.15792228336508915,0.011479333676375152,0.505976499400023,14.408321108067156,0.06379130144996224,77.1638484064339,0
15,0.0920623749439456,0.986020080577679,0.10762038707394204,0.22247712910598327,0.015537894044234741,0.49543087743125247,4.374641362709814,0.08758931681067873,82.13704785742988,1
16,0.09137702066881476,0.9775959320675374,0.16695454308233587,0.2778434482007287,0.012361080250949515,0.4834836853454763,4.0919719904628105,0.10951582392906586,86.83438043741818,1
17,0.09069276832744115,0.9570172762372315,0.2590012934694284,0.3469883939004627,0.014273848201706544,0.4706486036028219,3.692493022614369,0.13581877770392484,91.147614689541,1
18,0.08999320508520131,0.9253702172905018,0.38482101148270664,0.43334095614390256,0.014046256306431928,0.45946311545646473,0.0,0.16576395875345237,91.78688802005735,1
19,0.08927119269871932,0.884076038840212,0.52447153802751,0.5411834734898355,0.01419234641348903,0.44688697315874715,0.0,0.20474206169238574,92.45270940132197,1
20,0.08848329130987849,0.8346455250571448,0.7148008710363862,0.6758639999891101,0.01427021532184272,0.436111072539737,0.0,0.24798351535785773,93.1510742045414,1
21,0.0876267885432061,0.7785027263422447,0.8,0.7,0.014118525387633939,0.4235596879046159,0.0,0.2864951503303626,93.87524756816401,1
22,0.08669744736798278,0.7168934675625926,0.8,0.7,0.016456062361703053,0.413040644598623,0.0,0.2761538743759796,94.58089814950031,1
23,0.08835465000283531,0.6812786784471369,0.8,0.7,0.013695309865165492,0.39992325455105904,0.0,0.27336166689483415,95.26787838081137,1
24,0.08574276086492552,0.7722511004245117,0.8,0.7,0.018874941528227406,0.3902305876388538,0.0,0.2607910948384311,95.93777500481688,1
