Timestep,Alpha,Beta,K,C,AlignmentCost,PathCost,CollisionCost,ControlCost,TotalCost,Collisions
0,1.0,0.0,0.016931757,0.016931757,4.844722142912604e-06,0.27344434754821456,0.0,0.007209762170017703,0.28065895444037514,0
1,1.0,0.0,0.016931757,0.016931757,9.862016952826369e-09,0.26187117639803986,0.0,0.0066323392302513095,0.5491624799306832,0
2,1.0,0.0,0.016931757,0.016931757,1.69631920627628e-11,0.2500270386395573,0.0,0.006312240273172679,0.8055017588603763,0
3,1.0,0.0,0.016931757,0.016931757,7.775409808478823e-13,0.23786401073083271,0.0,0.005996166136976347,1.049361935728963,0
4,1.0,0.0,0.016931757,0.016931757,1.1250942896602352e-14,0.22582103350716665,0.0,0.0056842280925674515,1.2808671973287082,0
5,1.0,0.0,0.016931757,0.016931757,5.401665027270529e-14,0.21389793951668357,0.0,0.00537581861977685,1.5001409554652227,0
6,1.0,0.0,0.016931757,0.016931757,4.949758038695273e-14,0.20209354340951322,0.0,0.005070861380336568,1.707305360255122,0
7,1.0,0.0,0.016931757,0.016931757,7.717342211555487e-14,0.19040667582527626,0.0,0.004769316223832657,1.902481352304308,0
8,1.0,0.0,0.016931757,0.016931757,1.1213790582386711e-13,0.17883618485893515,0.0,0.004471145022235999,2.0857886821855915,0
9,1.0,0.0,0.016931757,0.016931757,1.7543810222063807e-13,0.16738093654654806,0.0,0.004176310667382752,2.2573459293996976,0
10,1.0,0.0,0.016931757,0.016931757,2.872644573246847e-13,0.15603981631149066,0.0,0.003884776792969314,2.417270522504445,0
11,1.0,0.0,0.016931757,0.016931757,4.958054894916481e-13,0.1448117310735773,0.0,0.0035965076779167072,2.5656787612564345,0
12,1.0,0.0,0.016931757,0.016931757,8.981091991140689e-13,0.13369561254778017,0.0,0.0033114684409199435,2.7026858422460327,0
13,1.0,0.0,0.016931757,0.016931757,1.707578089250161e-12,0.12269042242972195,0.0,0.003029625168346451,2.8284058898458087,0
14,1.0,0.0,0.016931757,0.016931757,3.4110217843147593e-12,0.11179516083465507,0.0,0.0027509451842872425,2.942951995868162,0
15,1.0,0.0,0.016931757,0.016931757,7.189784800342336e-12,0.10100888054732136,0.0,0.002475397473017054,3.04643627389569,0
16,1.0,0.0,0.016931757,0.016931757,1.6127269283544567e-11,0.09033071229234757,0.0,0.0022029534418061543,3.138969939645971,0
17,1.0,0.0,0.016931757,0.016931757,3.9065129941000186e-11,0.0797599124185906,0.0,0.0019335883293306406,3.2206634404329577,0
18,1.0,0.0,0.016931757,0.016931757,1.0469325864810871e-10,0.06929596044076766,0.0,0.0016672840401545583,3.2916266850185734,0
19,1.0,0.0,0.016931757,0.016931757,3.232334501878237e-10,0.05893878138445272,0.0,0.0014040353869802593,3.35196950211324,0
20,1.0,0.0,0.016931757,0.016931757,1.2354488192492168e-09,0.04868933657238279,0.0,0.001143865784379828,3.4018027057054514,0
21,1.0,0.0,0.016931757,0.016931757,6.754371164046153e-09,0.03855161422797299,0.0,0.0008868748854601847,3.4412412015732556,0
22,1.0,0.0,0.016931757,0.016931757,7.678388708457216e-08,0.02854303387793238,0.0,0.0006334371003198759,3.470417749335395,0
23,1.0,0.0,0.016931757,0.016931757,6.307380218222466e-05,0.018878247500518572,0.0,0.000386487862556894,3.4897455585006525,0
24,1.0,0.0,0.016931757,0.016931757,0.006176350608688692,0.011720038151998013,0.0,0.0003131052918043549,3.5079550525531435,0
25,1.0,0.0,0.016931757,0.016931757,0.006767840772338635,0.009055380356981769,0.0,0.0005770739025432318,3.5243553475850073,0
26,1.0,0.0,0.016931757,0.016931757,0.010194628060853375,0.01195499638663954,0.0,0.0006965258359449272,3.5472014978684454,0
27,1.0,0.0,0.016931757,0.016931757,0.014894822308447768,0.020578351771048532,0.0,0.0013548760803310203,3.5840295480282727,0
28,1.0,0.0,0.016931757,0.016931757,0.01405015431408744,0.029997529580436347,0.0,0.0015794940634732766,3.6296567259862695,0
29,1.0,0.0,0.016931757,0.016931757,0.012701973884990659,0.03930194565962711,0.0,0.0018705369309946326,3.683531182461882,0
30,1.0,0.0,0.016931757,0.016931757,0.008582590733436219,0.04856335441443872,0.0,0.0018157106502189946,3.742492838259976,0
31,1.0,0.0,0.016931757,0.016931757,0.00564867204862702,0.057708035418252826,0.0,0.002002649142053524,3.8078521948689095,0
32,1.0,0.0,0.016931757,0.016931757,0.000853727125156504,0.06678073654491133,0.0,0.0020367316654130736,3.87752339020439,0
33,1.0,0.0,0.016931757,0.016931757,0.00017743588313391212,0.07574759276402936,0.0,0.002209041432091213,3.9556574602836445,0
34,1.0,0.0,0.016931757,0.016931757,5.960188143492627e-05,0.08464868371095377,0.0,0.0023289578504634726,4.042694703726497,0
35,1.0,0.0,0.016931757,0.016931757,1.6942284913206537e-05,0.09346920349314687,0.0,0.002497755803965794,4.138678605308523,0
36,1.0,0.0,0.016931757,0.016931757,3.820126827870336e-06,0.10220756453697975,0.0,0.002681625504342027,4.2435716154766725,0
37,1.0,0.0,0.016931757,0.016931757,6.57800063328655e-07,0.11086174784050642,0.0,0.002878313831556236,4.357312334948799,0
38,1.0,0.0,0.016931757,0.016931757,9.027531172970836e-08,0.11943099803851845,0.0,0.0030817855216249304,4.479825208784254,0
39,1.0,0.0,0.016931757,0.016931757,9.107052584401055e-09,0.12791508433932827,0.0,0.0032883214852819404,4.611028623715916,0
40,1.0,0.0,0.016931757,0.016931757,8.38253971935405e-10,0.1363143652549607,0.0,0.0034948680020087984,4.75083785781114,0
41,1.0,0.0,0.016931757,0.016931757,7.024377286921603e-11,0.14462943881976906,0.0,0.0037001285848357254,4.899167425285989,0
42,1.0,0.0,0.016931757,0.016931757,1.53055522770144e-11,0.15286102218895214,0.0,0.003903397145404732,5.055931844635651,0
43,1.0,0.0,0.016931757,0.016931757,5.924891988417631e-12,0.16100987570617917,0.0,0.004104485871573803,5.221046206219329,0
44,1.0,0.0,0.016931757,0.016931757,4.563996945869216e-12,0.1690767711329776,0.0,0.004303324064256645,5.394426301421127,0
45,1.0,0.0,0.016931757,0.016931757,3.5927043416189167e-12,0.17706247615373916,0.0,0.004499927438827696,5.575988705017287,0
46,1.0,0.0,0.016931757,0.016931757,3.05351663381581e-12,0.1849677526608796,0.0,0.004694311051828443,5.765650768733049,0
47,1.0,0.0,0.016931757,0.016931757,2.5471811476878023e-12,0.1927933551885131,0.0,0.004886499687865388,5.9633306236119745,0
48,1.0,0.0,0.016931757,0.016931757,2.1326859157128284e-12,0.2005400309722214,0.0,0.005076515878225258,6.168947170464554,0
49,1.0,0.0,0.016931757,0.016931757,1.7703657888177042e-12,0.20820851979109165,0.0,0.0052643831238143556,6.38242007338123,0
50,1.0,0.0,0.016931757,0.016931757,1.460818813832986e-12,0.2157995540160886,0.0,0.005450124267670791,6.60366975166645,0
51,1.0,0.0,0.016931757,0.016931757,1.1954056548697528e-12,0.22331385862336714,0.0,0.0056337620559996525,6.832617372347012,0
52,1.0,0.0,0.016931757,0.016931757,9.694933457367722e-13,0.2307521512444069,0.0,0.005815318923375505,7.069184842515764,0
53,1.0,0.0,0.016931757,0.016931757,7.783629446395455e-13,0.23811514221819743,0.0,0.005994817070945423,7.313294801805685,0
54,1.0,0.0,0.016931757,0.016931757,0.00031683067521059744,0.24561576550876496,0.0,0.015796408328996835,7.575023806318657,0
55,1.0,0.0,0.016931757,0.016931757,0.000315632914043708,0.2531538302464027,0.0,0.01630726615462385,7.844800535633727,0
56,1.0,0.0,0.016931757,0.016931757,0.000300492284692101,0.26046846287303455,0.0,0.01680751572728475,8.122377006518738,0
57,1.0,0.0,0.016931757,0.016931757,0.0002937135444657067,0.26741785657026174,0.0,0.016773281921842735,8.406861858555308,0
58,1.0,0.0,0.016931757,0.016931757,0.0002843001732877688,0.2740249215202614,0.0,0.01672272902546445,8.697893809274321,0
59,1.0,0.0,0.016931757,0.016931757,0.0002823461905005866,0.2803268805746423,0.0,0.016891160342493428,8.995394196381957,0
60,1.0,0.0,0.016931757,0.016931757,0.00028691243558054256,0.28637386743731175,0.0,0.01676810315234552,9.298823079407194,0
61,1.0,0.0,0.016931757,0.016931757,0.001202751189718217,0.2923630467953692,0.0,0.026299907751986488,9.618688785144268,0
62,1.0,0.0,0.016931757,0.016931757,0.002782965410525654,0.2983918518744317,0.0,0.03884058936929929,9.958704191798525,0
63,1.0,0.0,0.016931757,0.016931757,0.0012150558769411556,0.30403840834533985,0.0,0.027019821471226405,10.290977477492032,0
64,1.0,0.0,0.016931757,0.016931757,0.0012076777688378316,0.3094637203562005,0.0,0.02717160445900494,10.628820480076074,0
65,1.0,0.0,0.016931757,0.016931757,0.00270842404914557,0.31493072359521046,0.0,0.03651000748432495,10.982969635204755,0
66,1.0,0.0,0.016931757,0.016931757,0.0027312614245652493,0.3203555632096522,0.0,0.03644712039818231,11.342503580237155,0
67,1.0,0.0,0.016931757,0.016931757,0.0026131541719959153,0.325515442211217,0.0,0.036566142237747894,11.707198318858115,0
68,1.0,0.0,0.016931757,0.016931757,0.0026380044978439286,0.3303962190169612,0.0,0.03742261896451496,12.077655161337436,0
69,1.0,0.0,0.016931757,0.016931757,0.002584449704095794,0.33506685194091523,0.0,0.03695607569571321,12.452262538678161,0
70,1.0,0.0,0.016931757,0.016931757,0.0011444916201325617,0.3393038303390596,0.0,0.027898215649339874,12.820609076286694,0
71,1.0,0.0,0.016931757,0.016931757,0.0011363291686354194,0.343387694115991,0.0,0.027930421578023827,13.193063521149345,0
72,1.0,0.0,0.016931757,0.016931757,0.0011660684798932295,0.34735804140337867,0.0,0.028054087870321452,13.569641718902938,0
73,1.0,0.0,0.016931757,0.016931757,0.0011936437457279944,0.3511958569938468,0.0,0.02833423921010309,13.950365458852616,0
