Episode 1, Reward: -5726879.0
Episode 2, Reward: -1318860.5
Episode 3, Reward: -603928.125
Episode 4, Reward: -219695.15625
Episode 5, Reward: -87030.0703125
Episode 6, Reward: -50381.88671875
Episode 7, Reward: -14690.115234375
Episode 8, Reward: -10431.44921875
Episode 9, Reward: -2066.972900390625
Episode 10, Reward: -210.7375946044922
Episode 11, Reward: 370.9613037109375
Episode 12, Reward: -195.12059020996094
Episode 13, Reward: -224.41175842285156
Episode 14, Reward: -730.0916137695312
Episode 15, Reward: 1021.6233520507812
Episode 16, Reward: -121.32765197753906
Episode 17, Reward: 1196.0277099609375
Episode 18, Reward: 1207.8873291015625
Episode 19, Reward: 1311.162353515625
Episode 20, Reward: 1322.0689697265625
Episode 21, Reward: 1370.447509765625
Episode 22, Reward: 1364.859130859375
Episode 23, Reward: 1399.2611083984375
Episode 24, Reward: 1487.89599609375
Episode 25, Reward: 1446.0567626953125
Episode 26, Reward: 1505.2591552734375
Episode 27, Reward: 1586.1077880859375
Episode 28, Reward: 1664.8365478515625
Episode 29, Reward: 1657.2774658203125
Episode 30, Reward: 1620.5277099609375
Episode 31, Reward: 1649.1959228515625
Episode 32, Reward: 1655.8072509765625
Episode 33, Reward: 1625.7125244140625
Episode 34, Reward: 1562.523193359375
Episode 35, Reward: 1590.9486083984375
Episode 36, Reward: 1600.1416015625
Episode 37, Reward: 1639.616455078125
Episode 38, Reward: 1690.5167236328125
Episode 39, Reward: 1690.838134765625
Episode 40, Reward: 1681.1806640625
Episode 41, Reward: 1690.6370849609375
Episode 42, Reward: 1737.9033203125
Episode 43, Reward: 1750.8160400390625
Episode 44, Reward: 1852.63525390625
Episode 45, Reward: 1743.600830078125
Episode 46, Reward: 1841.9525146484375
Episode 47, Reward: 1858.52880859375
Episode 48, Reward: 1757.3453369140625
Episode 49, Reward: 1810.9559326171875
Episode 50, Reward: 1655.154541015625
Episode 51, Reward: 1729.1484375
Episode 52, Reward: 1792.111572265625
Episode 53, Reward: 1826.0255126953125
Episode 54, Reward: 1804.6597900390625
Episode 55, Reward: 1757.0186767578125
Episode 56, Reward: 1761.2802734375
Episode 57, Reward: 1747.1334228515625
Episode 58, Reward: 1690.4678955078125
Episode 59, Reward: 1713.144287109375
Episode 60, Reward: 1802.5086669921875
Episode 61, Reward: 1830.6722412109375
Episode 62, Reward: 1804.361328125
Episode 63, Reward: 1793.91552734375
Episode 64, Reward: 1839.066650390625
Episode 65, Reward: 1760.9525146484375
Episode 66, Reward: 1889.7044677734375
Episode 67, Reward: 1864.4522705078125
Episode 68, Reward: 1946.703125
Episode 69, Reward: 1883.2861328125
Episode 70, Reward: 1892.6156005859375
Episode 71, Reward: 1875.729736328125
Episode 72, Reward: 1878.191162109375
Episode 73, Reward: 1833.620849609375
Episode 74, Reward: 1823.840087890625
Episode 75, Reward: 1946.974365234375
Episode 76, Reward: 1796.987548828125
Episode 77, Reward: 1860.413818359375
Episode 78, Reward: 1783.87109375
Episode 79, Reward: 1842.1065673828125
Episode 80, Reward: 1897.268310546875
Episode 81, Reward: 1895.952880859375
Episode 82, Reward: 1902.7857666015625
Episode 83, Reward: 1833.3868408203125
Episode 84, Reward: 1939.693359375
Episode 85, Reward: 1915.246826171875
Episode 86, Reward: 1894.254638671875
Episode 87, Reward: 1913.1402587890625
Episode 88, Reward: 1827.95654296875
Episode 89, Reward: 1812.8006591796875
Episode 90, Reward: 1920.6298828125
Episode 91, Reward: 1903.54443359375
Episode 92, Reward: 1889.3419189453125
Episode 93, Reward: 1903.320556640625
Episode 94, Reward: 1924.518798828125
Episode 95, Reward: 1916.2147216796875
Episode 96, Reward: 1908.147216796875
Episode 97, Reward: 2028.2587890625
Episode 98, Reward: 1962.8604736328125
Episode 99, Reward: 2008.142822265625
Episode 100, Reward: 1957.4189453125
Episode 101, Reward: 1959.2423095703125
Episode 102, Reward: 1992.5003662109375
Episode 103, Reward: 1983.1068115234375
Episode 104, Reward: 1918.447265625
Episode 105, Reward: 1902.31787109375
Episode 106, Reward: 2029.0162353515625
Episode 107, Reward: 1996.8282470703125
Episode 108, Reward: 1967.6683349609375
Episode 109, Reward: 1881.407958984375
Episode 110, Reward: 2007.2528076171875
Episode 111, Reward: 2020.708740234375
Episode 112, Reward: 2002.1995849609375
Episode 113, Reward: 1992.52587890625
Episode 114, Reward: 2025.388916015625
Episode 115, Reward: 2004.5521240234375
Episode 116, Reward: 2101.13818359375
Episode 117, Reward: 2036.129150390625
Episode 118, Reward: 2081.875244140625
Episode 119, Reward: 2040.0860595703125
Episode 120, Reward: 2027.3656005859375
Episode 121, Reward: 2091.0302734375
Episode 122, Reward: 2087.431884765625
Episode 123, Reward: 2029.5703125
Episode 124, Reward: 1996.337890625
Episode 125, Reward: 2031.2998046875
