Timestep,Alpha,Beta,K,C,AlignmentCost,PathCost,CollisionCost,ControlCost,TotalCost,Collisions
0,0.71020514,0.0,0.00942824,0.00942824,0.026362763697897307,1.2248500069163157,0.0,0.025305723272827818,1.2765184938870409,0
1,0.7102051,0.0,0.00942824,0.00942824,2.3834446789233603e-09,1.216478914109703,0.0,0.010884411454194562,2.5038818218343835,0
2,0.7102083,0.0,0.00942824,0.00942824,3.69281592191279e-11,1.2077853042106497,0.0,0.01130169536584527,3.7229688214478065,0
3,0.7102086,0.0,0.00942824,0.00942824,4.3650074441787326e-11,1.1991559263336342,0.0,0.011218191531248076,4.933342939356339,0
4,0.7102087,0.0,0.00942824,0.00942824,4.340642010825747e-11,1.1905902567489115,0.0,0.011135370779573921,6.135068566928231,0
5,0.7102087,0.0,0.00942824,0.00942824,4.34136549073709e-11,1.182087810401512,0.0,0.011053180572712557,7.328209557945869,0
6,0.7102089,0.0,0.00942824,0.00942824,0.0017228672972999287,1.1753003398024493,0.0,0.017138640392487272,8.522371405438106,0
7,0.71020657,0.0,0.00942824,0.00942824,0.003438799556284937,1.1693724922497724,0.0,0.02660572956922813,9.721788426813392,0
8,0.71023417,0.0,0.00942824,0.00942824,0.0034460655199947104,1.163240562777689,0.0,0.024614506112042852,10.913089561223119,0
9,0.71020645,0.0,0.00942824,0.00942824,0.0033990294742242606,1.1570221185892686,0.0,0.024451706396291153,12.097962415682904,0
10,0.7102116,0.0,0.00942824,0.00942824,0.0035454736398582002,1.150765958696178,0.0,0.025068341383412407,13.277342189402352,0
11,0.71019906,0.0,0.00942824,0.00942824,0.0040135056495051195,1.1446897614117997,0.0,0.025779356928524202,14.451824813392182,0
12,0.7101982,0.0,0.00942824,0.00942824,0.004399613457117054,1.1387158670083577,0.0,0.02625993700569822,15.621200230863355,0
13,0.71020454,0.0,0.00942824,0.00942824,0.00431756459319427,1.1326326588001867,0.0,0.02586796908993508,16.784018423346673,0
14,0.71020514,0.0,0.00942824,0.00942824,0.008720022670073362,1.1275856614626738,0.0,0.031217370996802656,17.951541478476223,0
15,0.7102056,0.0,0.00942824,0.00942824,0.008594755040112902,1.1224833609404044,0.0,0.032202312283229215,19.11482190673997,0
16,0.71020526,0.0,0.00942824,0.00942824,0.0032822817561387256,1.1164169536483108,0.0,0.025107131894164834,20.259628274038583,0
17,0.71021205,0.0,0.00942824,0.00942824,1.883018839148205e-08,1.1085873179884953,0.0,0.010188208376192488,21.37840381923346,0
18,0.7102068,0.0,0.00942824,0.00942824,0.0008317640181457543,1.1016480210829778,0.0,0.01577939960532891,22.49666300393991,0
19,0.7102117,0.0,0.00942824,0.00942824,6.210509576861644e-09,1.0938425762280364,0.0,0.010151690711808672,23.600657277090267,0
20,0.7102068,0.0,0.00942824,0.00942824,2.036715984448883e-09,1.0860521393068605,0.0,0.010127575299659556,24.696836993733502,0
21,0.71020657,0.0,0.00942824,0.00942824,2.029505147622172e-09,1.0783190765568786,0.0,0.010052984161477214,25.785209056481364,0
22,0.71020645,0.0,0.00942824,0.00942824,2.015109317393207e-09,1.070642921397002,0.0,0.00997900458356648,26.865830984477043,0
23,0.71020633,0.0,0.00942824,0.00942824,2.0158043074590074e-09,1.0630232371067168,0.0,0.009905592461627788,27.938759816061193,0
24,0.71020603,0.0,0.00942824,0.00942824,2.0157693266573975e-09,1.0554595950908208,0.0,0.009832737529137088,29.00405215069692,0
25,0.71020585,0.0,0.00942824,0.00942824,2.0157712038814788e-09,1.0479515700930235,0.0,0.009760435429203088,30.06176415823492,0
26,0.71020555,0.0,0.00942824,0.00942824,2.0157710964192248e-09,1.040498740179714,0.0,0.009688681843206039,31.11195158227361,0
27,0.71020526,0.0,0.00942824,0.00942824,2.0157711028860864e-09,1.0331006867109287,0.0,0.009617472489357331,32.15466974348966,0
28,0.71020484,0.0,0.00942824,0.00942824,2.013218448447776e-09,1.0257569961235793,0.0,0.009546800871468527,33.18997354249793,0
29,0.7102044,0.0,0.00942824,0.00942824,2.013467065798127e-09,1.0184672544433353,0.0,0.009476667310231494,34.217917466264964,0
30,0.7102039,0.0,0.00942824,0.00942824,2.0134520093773104e-09,1.011231052781042,0.0,0.009407065312436836,35.238555586371895,0
31,0.7102033,0.0,0.00942824,0.00942824,2.0134528564074986e-09,1.0040479854088555,0.0,0.009337990760623572,36.251941564554826,0
32,0.7102027,0.0,0.00942824,0.00942824,2.0134528082759176e-09,0.9969176497646848,0.0,0.009269439539761204,37.258128655872724,0
33,0.7102019,0.0,0.00942824,0.00942824,2.013452811103124e-09,0.9898396464251192,0.0,0.009201407569542004,38.25716971188084,0
34,0.7102011,0.0,0.00942824,0.00942824,2.013452810931576e-09,0.982813579080416,0.0,0.009133890802200652,39.24911718377691,0
35,0.71020025,0.0,0.00942824,0.00942824,2.0134528109404872e-09,0.975839054509595,0.0,0.009066885222348262,40.234023125522306,0
36,0.7101992,0.0,0.00942824,0.00942824,2.0134528109404872e-09,0.9689156825557407,0.0,0.009000386846701293,41.211939196938204,0
37,0.710198,0.0,0.00942824,0.00942824,2.0134528109404872e-09,0.9620430761015089,0.0,0.008934391723819523,42.18291666677698,0
38,0.71019673,0.0,0.00942824,0.00942824,2.3287643518221435e-09,0.9552360509013762,0.0,0.008868516923014005,43.14702123693014,0
39,0.71019524,0.0,0.00942824,0.00942824,2.7790023385241457e-09,0.948484382702241,0.0,0.008803056238902181,44.104308678650284,0
40,0.71019363,0.0,0.00942824,0.00942824,3.2877311296478746e-09,0.9417834448078317,0.0,0.008738114689349935,45.0548302414352,0
41,0.7101918,0.0,0.00942824,0.00942824,3.8658015503878395e-09,0.9351327621824524,0.0,0.00867368878119187,45.99863669626465,0
42,0.71018976,0.0,0.00942824,0.00942824,4.514020438677215e-09,0.9285318625055634,0.0,0.00860977305598721,46.93577833634022,0
43,0.7101876,0.0,0.00942824,0.00942824,5.1979287210474825e-09,0.921980281992881,0.0,0.008546354953664128,47.86630497848469,0
44,0.7101851,0.0,0.00942824,0.00942824,5.9656136744443075e-09,0.9154775522407669,0.0,0.008483438292894331,48.79026597498397,0
45,0.7101824,0.0,0.00942824,0.00942824,6.833036746041157e-09,0.9090232013622075,0.0,0.008421025202033357,49.70771020838124,0
46,0.7101794,0.0,0.00942824,0.00942824,0.0009090134743656345,0.903477566897072,0.0,0.0140830018794383,50.62617979063212,0
47,0.7102031,0.0,0.00942824,0.00942824,0.00094580534078187,0.8980632051895537,0.0,0.014477703638589913,51.53966650480105,0
48,0.71021837,0.0,0.00942824,0.00942824,0.000783615147797379,0.8926154615547462,0.0,0.015064977515658603,52.44813055901925,0
49,0.71029705,0.0,0.00942824,0.00942824,3.8444233969762266e-08,0.8863959828278555,0.0,0.008136290252221373,53.342662870543556,0
50,0.71016675,0.0,0.0063894882212119555,0.0063894882212119555,2.2820165202412964e-08,0.8807190370474114,0.0,0.007424157419311919,54.230806087830445,0
51,0.7101592,0.0,0.00942824,0.00942824,2.4594590663618975e-08,0.8745168260804577,0.0,0.008093591742134101,55.113416530247626,0
52,0.7101543,0.0,0.00942824,0.00942824,2.7386576244870617e-08,0.8683720727172232,0.0,0.008034139791060909,55.98982277014249,0
53,0.7101487,0.0,0.005788125000000002,0.005788125000000002,3.036021364618806e-08,0.863118299953113,0.0,0.006876364255851898,56.85981746471167,0
54,0.71014434,0.0,0.005512500000000001,0.005512500000000001,3.22429710993731e-08,0.8579328901593795,0.0,0.0067696915586103155,57.724520078672626,0
55,0.71013844,0.0,0.005512500000000001,0.005512500000000001,3.4142056204684586e-08,0.8527787829248075,1.3724557696323019,0.006727727945206521,59.956482393316996,0
56,0.71013206,0.0,0.005512500000000001,0.005512500000000001,3.611297015360752e-08,0.8476567952145058,1.4607032466888241,0.006686038199287904,62.27152850953259,0
57,0.71012527,0.0,0.005512500000000001,0.005512500000000001,3.815303136775128e-08,0.8425666945563086,1.5529839656140156,0.006644620519828833,64.67372382837577,0
58,0.71011776,0.0,0.005512500000000001,0.005512500000000001,4.026110610572096e-08,0.837508249218264,1.6493134312270772,0.006603473065325984,67.16714902214754,0
59,0.7101097,0.0,0.005512500000000001,0.005512500000000001,4.2435635979970225e-08,0.832481228167036,1.7496862216998486,0.00656259400821642,69.75587910845827,0
60,0.7101009,0.0,0.005512500000000001,0.005512500000000001,4.434526949201471e-08,0.8274854115256605,1.8540737462705983,0.006521968704234985,72.44396027930404,0
