timestep,alpha,beta,K,C,alignment_cost,path_cost,collision_cost,control_cost,total_cost,collisions
0,0.0012529797950011296,1.0270803415767207,0.8,0.7,0.003948367535093698,1.3604871794020985,5.054362921086415,1.3420353516313848,7.760833819654993,1
1,0.0012550593149228742,1.0141079731287057,0.4734855909918595,0.5028115906662081,0.003535979187442477,1.345627392300517,4.566765735452233,1.3280580387462926,15.004820965341477,1
2,0.0012598607365039618,1.0087812294461356,0.7899285597815097,0.7,0.004284865537023573,1.3306391819887358,4.469534621189938,1.2431571521801648,22.052436786237337,1
3,0.0012644884724150568,1.0461091766821986,0.43185922106398716,0.4775419478320766,0.00340431298078058,1.3157760667440639,4.238823872353897,1.288177017901157,28.898618056217234,1
4,0.0012690331371590124,1.0123487043033466,0.7235148410590901,0.6873771353517724,0.00443106850398496,1.3008455484765358,4.6414839682132945,1.1624039166367934,36.00778255804784,1
5,0.0012736253800130432,1.0451698916912249,0.39314158576540176,0.4690189714505225,0.003178760254323506,1.2860389361656714,4.387747783013239,1.1479030120983333,42.83265104957941,1
6,0.0012781295839024223,0.9940873661471775,0.6586492960321165,0.6792793164046222,0.004558240201072833,1.2711581822988212,4.683087297475691,1.116627138103447,49.90808190765844,1
7,0.001282711298076651,1.0187124876805989,0.49826840631250713,0.5178562100423905,0.003404798673897822,1.2564270381420577,4.420332490965209,1.2468560992043247,56.835102334643935,1
8,0.0012871917081468892,0.9564015297066982,0.5253378317930983,0.5494904092843218,0.004520569417402991,1.2416196687346348,4.505092912186807,0.9078549858115394,63.49419047079432,1
9,0.0012917541375495089,0.9832124915149987,0.5016384637644793,0.533013493803663,0.003368827734433212,1.2270686628608998,4.14670016486217,1.147052542039919,70.01838066829174,1
10,0.0012962243806798632,0.9177033767662801,0.5955973606854886,0.6097668567349741,0.004906060677952616,1.212302083106962,4.1953132049596995,0.9774708240689544,76.4083728411053,1
11,0.0013007752887681725,0.9380027514829574,0.517609417112436,0.5295973355792112,0.0033579348649297974,1.1979920511871038,3.786311228272355,1.174524138430369,82.57055819386007,1
12,0.001305230015724069,0.9043280721478982,0.8,0.7,0.00540239523865678,1.1831293768925575,3.855607583270645,1.153787207209372,88.7684847564713,1
13,0.0013096791762894204,0.8922761501301213,0.5087594974319694,0.5242249163693775,0.00349013816057647,1.1691931581085613,3.4501071724214682,1.1654086243174444,94.55668384947934,1
14,0.001314098339857266,0.8823899470618961,0.8,0.7,0.005650425409235028,1.1542443121812738,3.478015606665104,1.1186363443529594,100.31323053808791,1
15,0.001318473920640551,0.8553497118694307,0.8,0.7,0.0032832327535249764,1.1410414467991201,1.7179103039813515,1.209635736790688,104.38510125841259,1
16,0.0013228193919479232,0.8394463198680799,0.8,0.7,0.005498944493929452,1.1261740091736205,4.335888568123941,1.2019226592434957,111.05458543944758,1
17,0.0013271245887906586,0.8101920915882842,0.8,0.7,0.0034122656254856453,1.1135360297263932,2.9905708580956594,1.180900090727459,116.34300468362258,1
18,0.0013314081363289614,0.7973057382887346,0.7880624693090665,0.693316432631389,0.005138773501032127,1.098783921277914,3.0810535136520425,1.045395873189941,121.57337676524351,1
19,0.0013356354746914883,0.8273051771489823,0.8,0.7,0.003711081420269666,1.0860879721366816,1.7962650143400163,1.1157721883268346,125.5752130214673,1
20,0.0013397149770056707,0.856171659036043,0.8,0.7,0.005039298763501465,1.0712533658167094,1.8983911777724902,1.091787109571543,129.64168397339154,1
21,0.0013436554208437208,0.876908132228817,0.8,0.7,0.004146507124070562,1.0586623018977976,2.011284573086485,1.1268415128874811,133.84261886838738,1
22,0.0013474658341906729,0.8985706935123753,0.8,0.7,0.005078449622475875,1.0440018226520995,2.092280427014837,1.1174803942339067,138.1014599619107,1
23,0.0013511384387794422,0.9133760593332443,0.8,0.7,0.002089635093619268,1.0309293252720326,2.0434573717907294,1.0925415945296069,142.2704778885967,1
24,0.0013546798216005581,0.90452177640729,0.8,0.7,0.004889723769722536,1.0164797971825996,2.0279121027159412,1.083586738557637,146.4033462508226,1
25,0.0013581221039825509,0.9016581187273354,0.8,0.7,0.0036443480021501294,1.0052158096803718,1.9543133625183742,1.0659665950447272,150.43248636606822,1
26,0.0013614428346481553,0.8877951815746661,0.8,0.7,0.005880198371955105,0.9903244252331409,1.8305636672607297,1.0593406149088054,154.31859527184284,1
27,0.001364650826852206,0.8632645654983779,0.8,0.7,0.0030499726578893903,0.9787354467095266,1.7375393335496572,1.0412637377753966,158.0791837625353,1
28,0.0013677489505855354,0.8437068162077699,0.8,0.7,0.005547056791573559,0.9642839769668362,1.4897386288307615,1.0337649291539979,161.5725183542785,1
29,0.0013707137342480315,0.7860058480064525,0.8,0.7,0.004275744984669137,0.952014207970581,1.4360534024051144,1.0181042280237045,164.98296593766256,1
30,0.0013735848920955883,0.7722425869668436,0.8,0.7,0.005013727555249886,0.9380718751725885,0.0,1.0070033168269723,166.93305485721737,1
31,0.001376273552716535,0.7367212547658738,0.8,0.7,0.005092181590048123,0.925307328176197,0.0,0.9932347381049597,168.85668910508858,1
32,0.0013787962801136647,0.7216002962413776,0.8,0.7,0.005817588322116742,0.9124217439586867,2.7423768594442537,0.9730924902380181,173.49039778705165,1
33,0.0013811029447069955,0.7562939556457215,0.8,0.7,0.006390629187733032,0.8982172642953148,3.5905980581076022,0.9575454197627506,178.94314915840505,1
34,0.0013831238775567636,0.862144928739658,0.5115903416905653,0.5259434045166199,0.005480770578718108,0.8855326531391747,4.2245948795414865,0.882011953251634,184.94076941491608,1
35,0.001384804388373907,0.9668716258344996,0.36429242741321166,0.4287110293619671,0.005052185274286695,0.8709660061084835,7.415719127725206,0.72887558520045,193.9613823192245,1
36,0.0013861735904451514,1.0743745054992595,0.12242966927329972,0.21844135157238775,0.005225825478872059,0.8585473847395083,7.085949750386829,0.5344865482759285,202.44559182810565,1
37,0.001387251795268893,1.1368430364590716,0.03792983753083847,0.10974438781792036,0.0044952163758542356,0.8454333347727689,9.178440763526357,0.2699715391882491,212.7439326819689,1
38,0.00138808353794588,1.1926416150380785,0.01260101112202908,0.08344142127267921,0.008144529694564143,0.8322218339461213,10.959247361149334,0.16253665726923355,224.70608306402815,1
39,0.0013886820716147274,1.2347452991870072,0.005512500000000001,0.04603410929211416,0.004853078410202478,0.8219504545421711,9.479066167643811,0.12231734117240357,235.13427010579673,1
40,0.0013890558784226863,1.1387673412774793,0.01146009158900517,0.09570160702147884,0.008144946448762737,0.8094671147180693,11.87113803738159,0.08772079457325516,247.9107409989184,1
41,0.0013892459550122987,1.2476657206979156,0.005512500000000001,0.03406796697344598,0.006488896525484703,0.799166876577827,11.637188081705787,0.1327855882928599,260.48637044202036,1
42,0.0013891879056615716,1.2728779538405426,0.006381407812500003,0.03691682607594177,0.006856733882840718,0.7889595673034764,11.151879673247144,0.052909638839485185,272.4869760552933,1
43,0.0013889121955288851,1.2490268783470628,0.005512500000000001,0.03930264524938274,0.004306860100152963,0.7774210025240214,11.772372327629093,0.06307932336973077,285.1041555689163,1
44,0.0013884083067964173,1.2717945307388372,0.006381407812500003,0.04209897854165483,0.003789981785843573,0.766111305260856,12.466534606578204,0.059986410095544215,298.40057787263675,1
45,0.0013876744655122273,1.2654470061128857,0.005512500000000001,0.02600876878641094,0.004842894850864187,0.7566063223253423,10.234718297484555,0.061395680098485825,309.458141067396,1
46,0.0013866852621378333,1.197054840123366,0.01146009158900517,0.05407036234186452,0.00462520723229894,0.7444846695474769,12.51380639429598,0.04565884529013681,322.7667161837619,1
47,0.0013854051569019297,1.277922977301425,0.005512500000000001,0.02976506590626086,0.0034096463736606646,0.7338712255451759,11.285375965137526,0.07589937490637554,334.8652723957246,1
48,0.0013839315511230033,1.226355565916724,0.01146009158900517,0.06187943427456228,0.006016758251337611,0.7217157053716395,13.73715404126553,0.05072264978331596,349.38088155039645,1
49,0.0013821636962889356,1.3258090026556872,0.005512500000000001,0.04247615356700401,0.003922090458680925,0.710336270822605,14.025691100532644,0.09852249418861611,364.219353506399,1
50,0.001395137429699256,1.4223592203388922,0.01146009158900517,0.08830487260344935,0.008513748401218059,0.6981679319271572,17.167939647809014,0.07024554795753193,382.1642203824939,1
51,0.001400213372402971,1.2603467744271104,0.005512500000000001,0.0707264364988578,0.006959689737160907,0.7032477155253809,6.048602174474081,0.12096723856169611,389.0439972007922,2
52,0.0014321862005098334,1.175935499170229,0.010914372941909684,0.14003350653983257,0.004160346520619903,0.6904702219953747,6.794954644114741,0.10544382412962718,396.63902623755257,2
53,0.0014399655416010536,1.2394449778990437,0.005512500000000001,0.12961866303487196,0.0032806101247818222,0.6791031226606192,5.820279199212302,0.1782540619364413,403.3199432314867,2
54,0.0014164957892764676,1.16078098789722,0.010914372941909684,0.2275047958722412,0.005007898936865636,0.6663520387237791,6.478466714017232,0.18047850907218485,410.6502483922368,2
55,0.0013711451442159715,1.21821019616193,0.005512500000000001,0.1768210325262344,0.003843464651275614,0.6548676063818024,5.549498538525828,0.23544045136077102,417.09389845315644,2
56,0.001364889714420532,1.1415749636955765,0.010914372941909684,0.2685742296824354,0.006331733280620451,0.6423037524800174,6.080180197757635,0.21351348921696015,424.0362276258917,2
57,0.0013616387244278826,1.1927197309558115,0.005512500000000001,0.208548233795795,0.003986508527665661,0.6307760419905454,5.189405501005435,0.266163020218169,430.1265586976335,2
58,0.0013583789226638357,1.1177274308669576,0.010914372941909684,0.2946731947637752,0.006562433644425248,0.6185559337038605,5.606591360550681,0.22684740154578148,436.58511582707825,2
59,0.0013548262944391787,1.162386372733636,0.005512500000000001,0.230172367028116,0.004447343284987515,0.606748335465101,4.978709984733514,0.27733994733228556,442.4523614378941,2
60,0.0013512839699492967,1.1105470622493425,0.010914372941909684,0.3252275289222937,0.006058697408278151,0.5947500665821999,5.279566105397113,0.2409504109052871,448.573686718187,2
61,0.0013475132480293098,1.1460078687419402,0.005512500000000001,0.2608922494382955,0.004226036135804835,0.5829310945677404,3.3499727539334048,0.2953088468490636,452.806125449673,2
62,0.0013437664121881327,1.0898876698708677,0.010914372941909684,0.3686339185512697,0.006110206772588236,0.5709976497037096,3.5957040456845144,0.2625548766561774,457.24149222849,2
63,0.001339787728153622,1.1164330197190526,0.005512500000000001,0.3102706139192991,0.004300542344310051,0.5591009705514794,3.09805269229746,0.32377872549849956,461.22672515918174,2
64,0.001335839646019529,1.0605707465041938,0.010914372941909684,0.43840425488542883,0.005988493361259257,0.5472152075337697,3.2502588586951786,0.2996935103577059,465.3298812291296,2
65,0.0013316662904515276,1.0785560808769075,0.0066632395470078865,0.4000045159436725,0.00458810448177628,0.5351612480481144,2.849804194841283,0.37436184411641443,469.09379662061724,2
66,0.0013275260398058725,1.0292494482606949,0.01319275853375518,0.5651959092996933,0.0053962488162400115,0.5238725771462976,2.91241292644808,0.3701306477384933,472.90560902076635,2
67,0.0013231895755220885,1.0373988108571315,0.026120759504755665,0.7,0.004786311911180522,0.5125658243679907,2.90412615546545,0.4922124484322924,476.81929976094324,2
68,0.0013188918022608229,1.036330291871106,0.05171731714482275,0.7,0.005792785707504362,0.5015662635952379,2.8207720104366976,0.5034910138030582,480.65092183448576,2
69,0.001314600461959207,1.0254095688960179,0.10239675045326353,0.7,0.006143552633029645,0.4907567795153539,2.677637558301112,0.4926690008686851,484.31812872580394,2
70,0.0013102975630493003,1.0058811767532672,0.20273856190232703,0.7,0.005958307585291419,0.48044335894226453,3.861570789188678,0.4823985342743766,489.14849971579457,2
71,0.0013059898935901169,0.978793222429877,0.38444985435369716,0.7,0.002010432170522614,0.4732871696944299,4.00220543500136,0.4751780659307484,494.1011808185916,2
72,0.0013017153981661523,0.9351785964693078,0.6223068734051262,0.7,0.0074622320936382665,0.46274808680503726,3.970759033311502,0.4669266471689393,499.0090768179707,2
73,0.001297464974220452,0.950646578242395,0.49476144538401173,0.5275486673377723,0.003261883173825239,0.4550348270845949,4.707807310592476,0.3887646397991207,504.5639454786207,2
74,0.0012934495586503334,1.0522262041600132,0.3598462160887863,0.43583856992380654,0.013615386355800228,0.44533449894784227,4.035950223977648,0.3115640900844056,509.3704096779864,2
75,0.001289907628633378,1.1597462536547825,0.22893742923883573,0.3317957001347956,0.007414203579453777,0.4377927959296072,6.173149566212306,0.24718150215504825,516.2359477458629,2
76,0.0012868101266931174,1.2253409727121085,0.11790096643878832,0.21382858070540692,0.014986464405671125,0.42833091352876784,6.198648794740064,0.17936224037494974,523.0572761589123,2
77,0.0012839482684929432,1.2196988412820151,0.09596028420806538,0.20233526099784835,0.006876659224774756,0.4190330955014487,6.969986766210625,0.11766230738371818,530.5708349872328,2
78,0.0012810309954502902,1.2458746154252218,0.033601604423965536,0.11801271711960469,0.013902954793420448,0.41035328660548187,6.911068863413572,0.08107755982210925,537.9872376518674,2
79,0.0012781821597401784,1.1895531075971568,0.033273148134448656,0.14705098014884857,0.006762279854661515,0.4008813992344566,8.72190013085348,0.06931518884945971,547.1860966506595,2
80,0.0012750444248891678,1.2615887050534453,0.006700478203125003,0.07995931320051745,0.008286176465755432,0.392468670663807,8.782513495670893,0.06240767610153938,556.4317726695615,2
81,0.0012722781069448906,1.1926804194146186,0.007387277218945316,0.08142774324567426,0.006950541995171868,0.38360623456902093,9.339115211867222,0.042554487602343045,566.2039991455953,2
82,0.0012690565106229384,1.2495253600496796,0.006700478203125003,0.08052846016951888,0.008270581456328394,0.3751571039029537,9.416055137228868,0.05401329898396695,576.0574952671674,2
83,0.0012664157953338835,1.2619097980370624,0.007387277218945316,0.07961784953510478,0.007457591361537272,0.3664214721200169,9.518928684219865,0.04058864099606078,585.9908916558649,2
84,0.0012640727573790373,1.227209979613611,0.006700478203125003,0.08120044105790393,0.007562567270410797,0.35776305572067496,9.620726832749586,0.05057024292733066,596.0275143545329,2
85,0.0012617592494922796,1.3033277809999515,0.007387277218945316,0.0802514096280252,0.0070081377293819865,0.3491972897284833,9.281059539039617,0.03913012882013525,605.7039094498505,2
86,0.00126029722050963,1.2540301392137878,0.006700478203125003,0.08632548305137587,0.006455442473481969,0.34022436434962866,9.471774507021681,0.04526604010272283,615.567629803798,2
