timestep,alpha,beta,K,C,alignment_cost,path_cost,collision_cost,control_cost,total_cost,collisions
0,1.0,0.3455509399857929,0.6616450965111219,0.7,0.006072872693497966,1.1803881440895538,0.0,1.1120661388834177,2.2985271556664695,1
1,1.0,0.4205930644218904,0.8,0.7,0.006264398584692939,1.1663574794701066,0.0,1.0665409666071746,4.5376900003284435,1
2,1.0,0.49555925287266783,0.8,0.7,0.004461267229156259,1.1519344197064272,1.7413808485560107,0.9956527393153333,8.431119275135371,1
3,1.1218260160430105,0.5704946241372847,0.750847830667704,0.6837380433045792,0.00544486548703103,1.1407444729699192,2.3404925969580685,0.9117589218040422,12.829560132354432,1
4,1.0,0.6453963073000165,0.545559140283624,0.5711605358630354,0.005801588050378501,1.1259779234324185,3.1406337195154483,0.759549286718275,17.861522650070953,1
5,1.1269802285260837,0.7198876549377987,0.3868316387820219,0.44893804224878414,0.006513629932556249,1.1148232704877632,4.196677235216223,0.5930895864342122,23.77262637214171,1
6,1.0,0.7933164102567082,0.2511840537161804,0.33070101281716024,0.006378985502389362,1.100714280275452,5.583867216998658,0.42968672854478945,30.893273583462996,1
7,1.1247640135066985,0.8656609747265129,0.14199042320621474,0.24409416675008688,0.006832081092662677,1.0890221709935564,7.367194676284416,0.31933780129852113,39.675660313132155,1
8,1.0,0.9358692870884876,0.2677441197369123,0.3364865048490518,0.006755933743049881,1.0759218415972291,9.819364724031223,0.4234387305246093,51.00114154302827,1
9,1.1238349195904471,0.11264331765066349,0.4347593045990211,0.4525369398811876,0.008619679496246608,1.0044101928348517,0.0,0.502998308752866,52.517169724112236,2
10,1.0,0.14878849275380687,0.656951158669281,0.6086118730048283,0.007372410756306253,0.9901433653628641,0.0,0.6672755460192576,54.18196104625066,2
11,1.1225905152348332,0.1819992970853811,0.8,0.7,0.009761757998556678,0.9777520171012114,0.0,0.827388878034236,55.99686369938467,2
12,1.0,0.2120790143462177,0.8,0.7,0.008085594111511041,0.9641169016658835,0.0,0.8310062724908569,57.80007246765292,2
13,1.1393680109633348,0.23883398170253878,0.8,0.7,0.009176876231110267,0.9510934657763166,0.0,0.8214294491468984,59.58177225880724,2
14,1.0,0.2620782456613271,0.8,0.7,0.01308994083696326,0.9390727706893061,0.0,0.8099486975655147,61.34388366789903,2
15,1.100098295368774,0.2816387560825541,0.8,0.7,0.011219619389229685,0.9265790837683534,0.0,0.8028692868720179,63.08455165792863,2
16,1.0,0.2973608572890476,0.8,0.7,0.013084096574988434,0.9153072942899485,0.0,0.7907216222022335,64.8036646709958,2
17,1.0,0.3091137466072033,0.8,0.7,0.011387369801484276,0.903666367638072,0.0,0.7747169613657882,66.49343536980115,2
18,1.0951413534675492,0.3167955059240956,0.8,0.7,0.0064343081746532985,0.890583723868206,0.0,0.7777829039852382,68.16823630582924,2
19,1.0,0.32033728969504355,0.8,0.7,0.010018251829451503,0.8801435935831059,0.0,0.7567638304448745,69.81516198168667,2
20,1.0954710287288099,0.3197062869425813,0.8,0.7,0.008322643776218113,0.8677607919813058,0.0,0.7620026936366675,71.45324811108087,2
21,1.0,0.3149071683319556,0.8,0.7,0.010551139580528248,0.8574732250917667,0.0,0.7403414644566929,73.06161394020985,2
22,1.099153761126218,0.3059818719591751,0.8,0.7,0.00983250177482635,0.8460448298722251,0.0,0.7420696184777961,74.6595608903347,2
23,1.0,0.2930077500564187,0.8,0.7,0.011032406725385772,0.835496102497306,0.0,0.7250174099635487,76.23110680952094,2
24,1.094791580930513,0.2760942633582114,0.8,0.7,0.010666283841232416,0.8251055041199603,0.0,0.726621238850094,77.79349983633223,2
25,1.0,0.28974266943460125,0.8,0.7,0.011380697710474525,0.8141433554821008,0.0,0.7055106055346672,79.32453449505947,2
26,1.0909540560480693,0.33703222099268265,0.8,0.7,0.011272012532387049,0.8043581983900879,0.0,0.7100625929066042,80.85022729888854,2
27,1.0,0.38107246847370563,0.8,0.7,0.011200614177456847,0.7929785896943424,0.0,0.6887608772259727,82.34316737998631,2
28,1.088316761759037,0.4214830443070878,0.7199549015607766,0.6564471964676746,0.011548466835122681,0.7841708077383992,0.0,0.639324790571893,83.77821144513173,2
29,1.0531219617773893,0.45674734378620524,0.7459897596079856,0.6717981842132592,0.013131154246953998,0.7737081428626382,0.0,0.6308235652332455,85.19587430747457,2
30,1.0101523380988693,0.4875572056629514,0.8,0.7,0.010996617859223913,0.7649047734745782,1.3927212919279521,0.6535599491218497,88.01805693985817,2
31,1.0,0.5138987361244507,0.8,0.7,0.010977628552196465,0.7536021280740162,1.5182416107022003,0.6552227379483064,90.95610104513489,2
32,1.0857613912802992,0.53575832141296,0.8,0.7,0.011009160972110483,0.7453517947963357,1.6192333886413957,0.6645675410088019,93.99626293055353,2
33,1.0,0.5520719653745011,0.8,0.7,0.011241510493654402,0.7339178354634452,1.687822940020448,0.6412926280029436,97.07053784453402,2
34,1.115359727960162,0.5625812663068931,0.8,0.7,0.009644300359145803,0.725436539191163,1.7183426587794477,0.6553045341514716,100.17926587701524,2
35,1.0,0.5671209078919285,0.8,0.7,0.011698745770249755,0.7137966930823243,1.7082823096865687,0.6245909275432071,103.23763455309759,2
36,1.1278442040509369,0.5656334561048691,0.8,0.7,0.010166716127749768,0.7066794803285137,1.6601777376477045,0.6297562977207085,106.24441478492227,2
37,1.0,0.5583977710496323,0.8,0.7,0.010936744363545754,0.6961084088466751,1.5782456594181227,0.6084458222854443,109.13815141983606,2
38,1.1341703953425033,0.5455771753533439,0.8,0.7,0.010215259402092596,0.6887077314039196,1.469097929191643,0.6137152419325248,111.91988758176625,2
39,1.0,0.5274230939465564,0.8,0.7,0.0106221211352338,0.67835577799903,0.0,0.5926301273630674,113.20149560826358,2
40,1.1403112984281591,0.5042562188099615,0.8,0.7,0.0100544563048491,0.6706522749728165,0.0,0.597646719809675,114.47984905935093,2
41,1.0,0.4764443448047093,0.8,0.7,0.010458128433579184,0.6605272754956986,0.0,0.5768512570838668,115.72768572036406,2
42,1.146726821632277,0.4443811451388899,0.8,0.7,0.0098010050109471,0.6525358807189878,0.0,0.5816813825396592,116.97170398863366,2
43,1.0,0.4084670419889074,0.8,0.7,0.011543017976201025,0.6420700093964967,0.0,0.5553647495935434,118.1806817655999,2
44,1.15323745424963,0.36909462547165894,0.8,0.7,0.00989744774345788,0.6318807905645123,0.0,0.5627628223472056,119.38522282625507,2
45,1.0,0.3266373884352514,0.8,0.7,0.016083750541758268,0.6226459612340105,0.0,0.5377629214901345,120.56171545952098,2
46,1.0468744552376488,0.28144377122805503,0.8,0.7,0.006983159273667993,0.6121860040784474,0.0,0.5425058971086777,121.72339051998178,2
47,1.0,0.23383246437764593,0.8,0.7,0.015876756717573947,0.602953362794026,0.0,0.5231047974565312,122.8653254369499,2
48,1.0706191402217793,0.1840938086995095,0.8,0.7,0.006960718582016804,0.5914254530542687,0.0,0.5249231818320088,123.9886347904182,2
49,1.0561367145542753,0.13248730528788125,0.8,0.7,0.011714291556685444,0.58340973173039,0.0,0.4986457282546527,125.08240454195993,2
50,1.0228392014306291,0.6755133102061877,0.8,0.7,0.009872221677063395,0.5739238874520711,0.0,0.5065802412988238,126.17278089238789,2
51,1.05621500737469,0.6755133102061877,0.8,0.7,0.011711102814602616,0.5655593831155185,0.0,0.4920468681897862,127.2420982465078,2
52,1.0306771382633917,0.6755133102061877,0.8,0.7,0.008943575818238013,0.5560685918806623,0.0,0.49070668287870134,128.29781709708539,2
53,1.0513294275333436,0.6755133102061877,0.8,0.7,0.011389930796031723,0.5476958830006863,0.0,0.47736238755158966,129.3342652984337,2
54,1.022062039643727,0.6755133102061877,0.8,0.7,0.008501712870267226,0.5383080562389975,0.0,0.4736706088752153,130.3547456764182,2
55,1.0421418903718431,0.6755133102061877,0.8,0.7,0.011636709082493943,0.5293756619143797,0.0,0.4621430288268006,131.35790107624186,2
56,1.0072846731324474,0.6755133102061877,0.8,0.7,0.008866706292678082,0.5207398859924124,0.0,0.46012389733300285,132.34763156585996,2
57,1.1572911532731525,0.6755133102061877,0.8,0.7,0.013238712936426773,0.5122176022373629,0.0,0.4589621668589045,133.33205004789264,2
58,1.0,0.6755133102061877,0.8,0.7,0.009279538040785905,0.5040046966862785,0.0,0.4375045769081928,134.28283885952789,2
59,1.213842268482156,0.6755133102061877,0.8,0.7,0.013415408645884419,0.4956477369110053,0.0,0.45245311161315843,135.24435511669793,2
60,1.0,0.6755133102061877,0.8,0.7,0.008697924619047111,0.48722335791889054,0.0,0.4227817553263349,136.1630581545622,2
61,1.1989704467387432,0.6755133102061877,0.8,0.7,0.012707262362054321,0.47890480949212777,0.0,0.43434550251683407,137.08901572893322,2
62,1.0,0.6755133102061877,0.8,0.7,0.007831973603634057,0.4699236653089629,0.0,0.40182888332118216,137.968600251167,2
63,1.109071722852752,0.6755133102061877,0.8,0.7,0.011862009866923519,0.4617160979072673,0.0,0.41410990083687416,138.85628825977807,2
64,1.0,0.6755133102061877,0.8,0.7,0.006924982312350771,0.4521120718389603,0.0,0.38536782479919346,139.70069313872858,2
65,1.0,0.6755133102061877,0.8,0.7,0.009558613075602886,0.4435482198024655,0.0,0.3753485632660962,140.52914853487275,2
66,1.0,0.6755133102061877,0.8,0.7,0.007400309256881368,0.43386904174356583,0.0,0.3687924606506006,141.3392103465238,2
67,1.0,0.6755133102061877,0.8,0.7,0.009139777630970463,0.4255085472532339,0.0,0.3591928337234767,142.13305150513148,2
68,1.0,0.6755133102061877,0.8,0.7,0.007544142972859731,0.4160545856045812,0.0,0.34695732209564156,142.90360755580457,2
69,1.0,0.6755133102061877,0.8,0.7,0.006995576572235195,0.4077791708276426,0.0,0.34271397789612607,143.66109628110058,2
70,1.0,0.6755133102061877,0.8,0.7,0.006994622587006599,0.3989997272739305,0.0,0.336368840914256,144.40345947187578,2
71,1.0,0.6755133102061877,0.8,0.7,0.007968798135480326,0.3904224662236266,0.0,0.3283434926082458,145.13019422884312,2
72,1.0,0.6755133102061877,0.8,0.7,0.006264013967862696,0.38296042611502035,0.0,0.3223182858252029,145.8417369547512,2
73,1.0,0.6755133102061877,0.8,0.7,0.008797092508552175,0.37404792358304456,0.0,0.3197990169143072,146.5443809877571,2
74,1.0489492270743228,0.6755133102061877,0.8,0.7,0.007958323468503534,0.36878805465373077,0.0,0.31980152206048945,147.24092888793984,2
75,1.0,0.6755133102061877,0.8,0.7,0.011839300385505099,0.3606356752085035,0.0,0.32138518321429643,147.93478904674814,2
76,1.040253517887134,0.6755133102061877,0.8,0.7,0.009270515353932739,0.3553578737422321,0.0,0.31169950977766747,148.61111694562197,2
77,1.0,0.6755133102061877,0.8,0.7,0.012179763833443985,0.34767770287332006,0.0,0.3011385488233304,149.27211296115206,2
78,1.0071547259388818,0.6755133102061877,0.8,0.7,0.01029455088278809,0.3423366381982914,0.0,0.30050075428747525,149.9252449045206,2
79,1.0,0.6755133102061877,0.8,0.7,0.011012660452763001,0.3346541282445532,0.0,0.2947459976249091,150.56565769084284,2
80,1.0,0.6755133102061877,0.8,0.7,0.00974174223816902,0.3282745505957044,0.0,0.27398074933173105,151.17765473300844,2
81,1.0,0.6755133102061877,0.8,0.7,0.010456982171905075,0.3208518862013792,0.0,0.2716609673106926,151.78062456869242,2
82,1.0544639956038238,0.6755133102061877,0.8,0.7,0.012108316616163328,0.31616387240684296,0.0,0.27224336775611785,152.38114012547155,2
83,1.0,0.6755133102061877,0.8,0.7,0.007962962303628687,0.30818613870962586,0.0,0.26735201867084024,152.96464124515563,2
84,1.0,0.6755133102061877,0.8,0.7,0.008534838159912423,0.30054649998933775,0.0,0.26033892439152373,153.5340615076964,2
85,1.0,0.6755133102061877,0.8,0.7,0.00325108060722892,0.28996726215902296,0.0,0.26192732799680996,154.08920717845947,2
86,1.0,0.6755133102061877,0.8,0.7,0.004878825029714448,0.28136662961954645,0.0,0.24539687485123954,154.62084950795997,2
87,1.0,0.6755133102061877,0.8,0.7,0.002419839631649129,0.2704628789506448,0.0,0.24077554759726533,155.13450777413954,2
88,1.111563976794046,0.6755133102061877,0.8,0.7,0.010135805947083947,0.2639079073026524,0.0,0.2362479580229259,155.6447994454122,2
89,1.0,0.6755133102061877,0.8,0.7,0.008158888099819015,0.25510898059902765,0.0,0.23200931902862723,156.14007663313967,2
90,1.151389232749316,0.6755133102061877,0.8,0.7,0.008066655123527014,0.24785420049766654,0.0,0.21973411439670082,156.61573160315757,2
91,1.0,0.6755133102061877,0.8,0.7,0.006327765578264234,0.24000850594302442,0.0,0.21024723234306386,157.07231510702192,2
92,1.054620844167377,0.6755133102061877,0.8,0.7,0.004016920339715989,0.23069487314584022,0.0,0.19309853695371249,157.50012543746118,2
93,1.0346396707910368,0.6755133102061877,0.8,0.7,0.0023542706120241543,0.22148576370687875,0.0,0.18472726987696927,157.90869274165706,2
94,1.0084994126055407,0.6755133102061877,0.8,0.7,0.0112157724966907,0.216424019851449,0.0,0.16945846207648665,158.3057909960817,2
95,1.002787081564522,0.6755133102061877,0.8,0.7,0.0014733831978680676,0.20660857554195855,0.0,0.16014169128225725,158.67401464610379,2
96,1.0,0.6755133102061877,0.8,0.7,0.0037582056558524736,0.19786994760100296,0.0,0.16119036477614473,159.0368331641368,2
97,1.0441780394111182,0.6755133102061877,0.8,0.7,0.012281577247507785,0.1937592436391794,0.0,0.15177587978755885,159.39464986481104,2
98,1.0,0.6755133102061877,0.8,0.7,0.012960515124463152,0.1882667878821253,0.0,0.15082012476005863,159.7466972925777,2
99,1.1204659587502912,0.6755133102061877,0.8,0.7,0.017167982929456583,0.18551753782847497,0.0,0.1492025095200299,160.09858532285566,2
100,1.0,0.6755133102061877,0.8,0.7,0.010701847936175343,0.18040278298543805,0.0,0.1541142868033831,160.44380424058065,2
101,1.1006414079698537,0.6755133102061877,0.8,0.7,0.015261992322158802,0.17692893102804938,0.0,0.15834048743305515,160.79433565136392,2
102,1.0766404626522863,0.6755133102061877,0.8,0.7,0.017157094781513067,0.17359138921232783,0.0,0.14550191983336938,161.13058605519115,2
103,1.1029380074181963,0.6755133102061877,0.8,0.7,0.018672003423843047,0.17156262056881644,0.0,0.1571961497932494,161.47801682897705,2
104,1.077131953441423,0.6755133102061877,0.8,0.7,0.017638700355787847,0.16906914414401408,0.0,0.14121497567607794,161.80593964915292,2
105,1.0841864372777914,0.6755133102061877,0.8,0.7,0.013377638963087505,0.16628653493891749,0.0,0.1361784390257018,162.12178226208061,2
106,1.0,0.6755133102061877,0.8,0.7,0.007381177250643219,0.15994667868188284,0.0,0.1277430197797833,162.4168531377929,2
107,1.0,0.6755133102061877,0.8,0.7,0.0017139506480357567,0.153327441430679,0.0,0.11559017716846663,162.68748470704008,2
108,1.0,0.6755133102061877,0.8,0.7,0.0008147135156662075,0.14410476772532374,0.0,0.1145907223348324,162.9469949106159,2
109,1.0110682918749863,0.6755133102061877,0.8,0.7,0.0034124159416583895,0.13941957151032697,0.0,0.10924624605440428,163.19907314412228,2
110,1.0,0.6755133102061877,0.8,0.7,0.00017278439249906782,0.12911554320185453,0.0,0.11430564303511323,163.44266711475174,2
111,1.0820070205171872,0.6755133102061877,0.8,0.7,0.004553044983317461,0.12637365357180597,0.0,0.10478348859453482,163.6783773019014,2
112,1.0044882160531576,0.1645625559202025,0.8,0.7,0.004039190463108486,0.1205612353706572,0.0,0.09707881179307994,163.90005653952826,2
113,1.106327641357981,0.16355942745409488,0.8,0.7,0.009590334171272738,0.11782654856806257,0.0,0.10712691117674887,164.13460033344435,2
114,1.013916741527859,0.2354951610060524,0.8,0.7,0.023900269609375843,0.11598700094876409,0.0,0.0844600831403881,164.3589476871429,2
115,1.1740250960279908,0.20737644558732185,0.8,0.7,0.025017021462987912,0.11690528248501664,0.0,0.10899075322402337,164.60986074431491,2
116,1.018878113795267,0.21279608372671777,0.8,0.7,0.02214731499755304,0.1164386885530119,0.0,0.09621198607876158,164.84465873394424,2
117,1.1760164373548978,0.21954227851858674,0.8,0.7,0.02977682440312514,0.11859199276876367,0.0,0.10702956191132025,165.10005711302745,2
118,1.0579901653014108,0.22818382058848252,0.8,0.7,0.023318868634797988,0.11863241265761232,0.0,0.10238551887220768,165.34439391319208,2
119,1.1843966317276071,0.22311844921301002,0.8,0.7,0.02903834522099464,0.12137342757212387,0.0,0.11496662355554743,165.60977230954074,2
120,1.023829322652654,0.24264138659646903,0.8,0.7,0.02333745009438742,0.12135799659775451,0.0,0.10450258769421161,165.8589703439271,2
121,1.1945660045856847,0.24609735880368083,0.8,0.7,0.02715472693335661,0.12441606430684356,0.0,0.11792581612961416,166.1284669512969,2
122,1.0138630413748768,0.2627532343343844,0.8,0.7,0.020537436582230263,0.12395191598946326,0.0,0.09516854912708117,166.36812485299566,2
123,1.1976030409813903,0.277980030937819,0.8,0.7,0.023046026805387563,0.1258875097625757,0.0,0.09579418675232738,166.61285257631596,2
124,1.0933049263382801,0.3011425188383609,0.8,0.7,0.02438269617036989,0.12661073047706287,0.0,0.11583280539928666,166.87967880836268,2
125,1.1680679706564976,0.3364784667658912,0.8,0.7,0.02003453791749099,0.12777437168917447,0.0,0.1085584974503579,167.1360462154197,2
126,1.083698234291042,0.36107738109216647,0.8,0.7,0.026166940744237584,0.12967538155908784,0.0,0.1084498570693497,167.40033839479239,2
127,1.1377901532903947,0.3950159928704448,0.8,0.7,0.01022983481649977,0.12834965038847926,0.0,0.11688408548529498,167.65580196548265,2
128,1.0994940168725158,0.44209434315363627,0.5852965094632661,0.5706873621933521,0.005377638437316019,0.12421109872257928,0.0,0.11865529077880398,167.90404599342136,2
129,1.1565745517070003,0.5027265970917312,0.6835578641105389,0.6361169729290077,0.000810516789464881,0.11932445860068815,1.6216574881144543,0.11411192403998209,169.75995038096596,2
130,1.0082338061952159,0.5524509148270502,0.4941688701455777,0.5153675516534075,0.0002761360950180051,0.11152242466462042,2.1221509894573707,0.10428212399541618,172.0981820551784,2
131,1.1437744665292202,0.6205886146146107,0.2311754630902969,0.3142790869376716,0.002958635190642814,0.10877537618665703,2.043114436054394,0.08312523770524564,174.33615574031535,2
132,1.045722916279894,0.6109739836882488,0.23363141149596042,0.2918607873795507,0.013429678271313217,0.10763929295620633,2.620689618704728,0.04864114204860668,177.1265554722962,2
133,1.2063419257661745,0.674040455619155,0.17889478122720665,0.2318733630024971,0.015141188422146432,0.10907033037903505,3.4935599712836973,0.07135604999185462,180.81568301237292,2
134,1.0827251803111668,0.7468651227825114,0.0886821677858617,0.15120840685012693,0.012401814273825156,0.10872786490389917,4.6684744941290965,0.046836042518213925,185.65212322819795,2
135,1.120604262869811,0.7279271775619,0.06887424509437172,0.1539458829583725,0.025944825833134996,0.11187832607905623,5.682322705044757,0.05629345622676086,191.52856254138166,2
136,1.1105890927844595,0.7973613769460853,0.01651605974019759,0.07825710158917162,0.01920687094723183,0.11493979866643991,7.090987598403542,0.04744305356428467,198.80113986296317,2
137,1.0786213560309927,0.774592125700506,0.009141177465691142,0.08857965972718831,0.002124693395626306,0.1122847244345841,6.860226818712569,0.026381209220388106,205.80215730872635,2
138,1.0,0.8462742056019903,0.00525,0.02484480481488684,0.004415919562201875,0.11182786935414438,7.978114275175675,0.022949391517047734,213.91946476433543,2
139,1.1004919744342998,0.8203279505095373,0.006077531250000002,0.028328675572924674,0.009728943472932648,0.11832361157184995,8.080476762179133,0.033475924660584994,222.16147000621993,2
140,1.1093677543070373,0.8305798946899453,0.005788125000000002,0.017964454755360123,0.007852683560849718,0.12329421046283857,8.107513253669293,0.02412007042563254,230.42425022433855,2
141,1.1070434227624082,0.8269054954966718,0.00525,0.00525,0.014228010384006937,0.1297668560501646,8.396085139514502,0.030390066681557006,238.99472029696878,2
142,1.132882447097749,0.7513553270561214,0.00525,0.00525,0.027099605412427355,0.13850019963273735,6.397756469680075,0.064846769900383,245.6229233415944,2
143,1.0758273611568367,0.8265834676878153,0.005512500000000001,0.005512500000000001,0.009562290904309195,0.14506559424674378,10.482119880579454,0.01958139999560887,256.2792525073205,2
144,1.0788161043439148,0.8118016846996964,0.00525,0.00525,0.027169775192115966,0.15515621973861293,7.551911830496925,0.0394749288483513,264.0529652615965,2
145,1.0908831191360555,0.8161002974536878,0.005788125000000002,0.005788125000000002,0.00998203919456198,0.16295971286781555,7.5047136052946914,0.027450891881003647,271.7580715108346,2
146,1.056124947863264,0.7964762406902192,0.00525,0.00525,0.014530762841249045,0.17102491790826146,5.838086645515969,0.019692895987909517,277.801406733088,2
147,1.0478280722238749,0.801758930542821,0.005788125000000002,0.005788125000000002,0.009567947276563599,0.17860671526594496,7.081382575248473,0.02093781750474855,285.0919017883837,2
148,1.0,0.7802581347373387,0.00525,0.00525,0.0016561762149176899,0.184485654579907,8.502796316206215,0.006490789003907864,293.78733072438865,2
149,1.184980600923099,0.7860555476921111,0.005512500000000001,0.005512500000000001,0.009552153351968604,0.1925499956004398,5.555781938303826,0.02586919042120911,299.5710840020661,2
150,1.0,0.7690005372283315,0.006077531250000002,0.006077531250000002,0.002226479383097161,0.20014445102055844,5.676699810714779,0.0028606034763839707,305.4530153466609,2
151,1.0106728839162147,0.7744897005143516,0.00525,0.00525,0.013702598386018346,0.2083521998806715,5.0027709003505585,0.021625145876560246,310.6994661911547,2
152,1.0,0.7489028098741011,0.006077531250000002,0.006077531250000002,0.001622445573744738,0.21561984348926982,5.137180042032975,0.0034959020853335505,316.0573844243361,2
153,1.0774833685217895,0.755384897621732,0.00525,0.00525,0.009224551746876022,0.22223616816148223,4.862338497320667,0.024872134767305078,321.1760557763324,2
