timestep,alpha,beta,K,C,alignment_cost,path_cost,collision_cost,control_cost,total_cost,collisions
0,0.001155596873968292,0.40309320901274226,0.8,0.7,0.0091607315706961,1.102214781469348,1.6916035069490518,1.019280036286549,3.822259056275645,1
1,0.0011732462670591742,0.4384070598567658,0.39650275819137704,0.44653155177718634,0.009980670419749127,1.086956550472152,1.8077919200483739,0.865975456667172,7.592963653883093,1
2,0.0011855108267902542,0.45150731041452413,0.4091436772168362,0.45370966315280536,0.009576426024164579,1.0718510989222803,3.48935807643664,0.6759676392976077,12.839716894563786,1
3,0.001197970514649244,0.468397054982825,0.3324803303257289,0.37840167473710684,0.009592269455443184,1.0567247855015598,3.7440954650839053,0.6302799774305404,18.280409392035235,1
4,0.001210257880916317,0.47549840837806523,0.3752657872158256,0.39569246028687055,0.009608890941528593,1.0416726413272996,3.9727466770047957,0.5661911811489967,23.870628782457857,1
5,0.00122245450327231,0.48302602635194836,0.6074406742350945,0.5591030875420502,0.00993555770848706,1.0266215667063392,4.182166051282787,0.7005358836377321,29.789887841793202,1
6,0.0012344940180063653,0.4849582456896943,0.607253603675133,0.572105691378428,0.009719532109618869,1.0116169971825257,4.262380193410903,0.8032186054549645,35.876823169951216,1
7,0.0012465361832768513,0.48495831217114654,0.8,0.7,0.009938604768903112,0.996633504945224,4.3100783145549375,0.9358783486260898,42.12935194284637,1
8,0.001258506114077431,0.49587668402996454,0.8,0.7,0.005401628078794408,0.9839291097617935,4.260252933051278,0.9728965446102069,48.351832158348444,1
9,0.0012703700974631426,0.501258460410701,0.8,0.7,0.009904705219293796,0.9691883095113996,4.101252395743995,0.966910097152296,54.39908766597543,1
10,0.0012821824767273889,0.502265171809795,0.8,0.7,0.007726814805749216,0.9562202601280202,3.9045645460925296,0.9484669580602392,60.21606624506197,1
11,0.001293982908899646,0.4980373272216975,0.8,0.7,0.009516182901602735,0.9420930889139427,3.6061761043675933,0.9414037840111464,65.71525540525626,1
12,0.001305821190848974,0.4903918454144343,0.8,0.7,0.00902890602018375,0.9287777844310041,2.065938418730535,0.9267272110878743,69.64572772552586,1
13,0.0013177284588244162,0.47783005207068924,0.8,0.7,0.009373716446375855,0.9152788206179023,1.8999298466474914,0.915443499252891,73.38575360849052,1
14,0.001329752726926193,0.46131057799055947,0.8,0.7,0.009578384873891031,0.9018037625825056,1.712172258383893,0.9033705758585617,76.91267859018937,1
15,0.001342423114695627,0.4407904899108353,0.8,0.7,0.009564839167602583,0.8890479675816162,1.5185587549518194,0.8898936614435189,80.21974381333393,1
16,0.0013552469590693709,0.4171255336548126,0.8,0.7,0.009388705662978426,0.8754038081225475,0.0,0.8785731867174518,81.98310951383691,1
17,0.001368297591647193,0.38959798314262184,0.8,0.7,0.01029276938073259,0.8639025515564648,0.0,0.8641310701491969,83.7214359049233,1
18,0.0013816077691152426,0.3589681848103088,0.8,0.7,0.00988463334677446,0.8511464934766484,0.0,0.8535044513569691,85.43597148310369,1
19,0.0013952025655533443,0.3332254199257366,0.8,0.7,0.010122967420436162,0.8394972490833585,0.0,0.8389574908449919,87.12454919045247,1
20,0.0014090156820925973,0.28729568632920843,0.8,0.7,0.010504158335905811,0.8272510393096421,0.0,0.8298864507989344,88.79219083889696,1
21,0.0014229829732381246,0.26636394248858875,0.8,0.7,0.010454382558192789,0.8154648018077748,0.0,0.8151236240727058,90.43323364733563,1
22,0.0014370547504686736,0.212531766948163,0.8,0.7,0.01012114478706215,0.8034264805137559,0.0,0.8063341623409574,92.0531154349774,1
23,0.0011691521366456407,0.17919931432279415,0.8,0.7,0.014713571091805142,0.660848298546282,0.0,0.5665880003963908,93.29526530501188,3
24,0.0010482484120460302,0.15577288950681636,0.8,0.7,0.017700942558948118,0.6483300973309741,0.0,0.5579462687521004,94.5192426136539,3
25,0.001,0.13559774407191055,0.8,0.7,0.015737867677136544,0.6364006741948214,0.0,0.5460571216446236,95.71743827717049,3
26,0.001,0.10229549374359675,0.8,0.7,0.019793997415668306,0.6252709921769015,0.0,0.5275410892431323,96.89004435600619,3
27,0.001,0.12198922540423918,0.8,0.7,0.010074218432902134,0.6172823303100662,0.0,0.5258212464300648,98.04322215117922,3
28,0.0010776675660914728,0.14209575416675913,0.8,0.7,0.01642462173976086,0.6037449787887256,0.0,0.5337340752175885,99.1971258269253,3
