timestep,alpha,beta,K,C,alignment_cost,path_cost,collision_cost,control_cost,total_cost,collisions
0,0.0012934359356548692,0.41602317256339755,0.8,0.7,0.005900454568517362,1.1944028604927437,3.5508209187919215,1.0289862736251205,5.7801105074783035,2
1,0.0012887215325497114,0.4749823587636429,0.4195544530487803,0.470277799242081,0.006303972447461771,1.1799192494944164,4.786086367844769,0.7704592480604459,12.522879345325396,2
2,0.0012849061178286738,0.5340343869061804,0.16130339181185657,0.24090248461416164,0.006341922546941489,1.1654534389088536,6.4427551385270085,0.44543437588291873,20.582864221191116,2
3,0.0012810069821845133,0.5928166511509858,0.04714704482780576,0.13591629249218398,0.006474303565854435,1.1510147823898402,8.626000246564573,0.23670669003307346,30.60306024374446,2
4,0.0012771542915002176,0.650865193917591,0.012911976500930466,0.06905327181783265,0.006693887753959996,1.136648010346404,12.850051466665114,0.12251406246361268,44.71896767097355,2
5,0.0012733097690140677,0.7062683675494605,0.005512500000000001,0.06567311225481029,0.007028198568726232,1.1222568681264742,16.98149093108657,0.12039277454516768,62.95013644330048,2
6,0.0012696439785791504,0.764950572507106,0.005788125000000002,0.07857863309993152,0.007083177109233844,1.1078907729968737,22.777964805325187,0.11429942774760193,86.95737462647938,2
7,0.001266179347417207,0.7509722992302453,0.005788125000000002,0.08191608371461594,0.007694631976893272,1.0417838814876819,14.226869468266683,0.11153990475434843,102.34526251296498,3
8,0.001257318875937428,0.5658188459131189,0.005512500000000001,0.0777315360785471,0.008243246466902974,0.9552139797571093,3.7992153965475985,0.0967185276301209,107.20465366336671,4
9,0.0012491349286510981,0.5979699254851175,0.005512500000000001,0.07197102866782573,0.00828717009836475,0.9406208611175396,4.323779817594684,0.0889489151387583,112.56629042731606,4
10,0.0012410381511429424,0.6234756446803853,0.005512500000000001,0.06498493426617098,0.008406507529731013,0.9259041952870147,5.061674924175984,0.08027064375471114,118.6425466980635,4
11,0.0012330061685355185,0.65454889513827,0.005512500000000001,0.05572994368979346,0.008521892445027102,0.9118576722401474,5.04340281047905,0.07154153538205354,124.67787060860978,4
12,0.0012251397928058373,0.6538357141780876,0.005512500000000001,0.05071844914217016,0.00843233299252085,0.8974803956119287,5.5283527806731945,0.059275116359282225,131.1714112342467,4
