timestep,alpha,beta,K,C,alignment_cost,path_cost,collision_cost,control_cost,total_cost,collisions
0,0.001,0.8775523933825571,0.8,0.7,0.0030451095794085704,1.451201194146711,0.0,1.0453403816908182,2.4995866854169377,0
1,0.001,0.7685495688752778,0.8,0.7,0.0032291328294457157,1.4360136510510562,0.0,1.0158240660880582,4.954653535385498,0
2,0.001,0.6877846319363996,0.8,0.7,0.0031999879301525657,1.4208809202503947,1.594243419612135,1.0050601210661207,8.9780379842443,0
3,0.001,0.7926795915057443,0.8,0.7,0.003193825640166112,1.406055201974051,2.1182797046535553,0.9947107830340461,13.500277499546119,0
4,0.001,0.8967936698347238,0.46415055788824067,0.5026297356708233,0.00326217458484471,1.3912422334639563,2.782157238723247,0.7741885816103483,18.451127727928515,0
5,0.001,0.9966646037280703,0.296992360041247,0.3752378607747036,0.003310965534771674,1.3764381741986729,3.6112921703291336,0.5812083809710505,24.023377418962145,0
6,0.001,1.0922189187374727,0.17745978500824183,0.2646872803165021,0.0034197574457970853,1.3616567139853117,4.584052395427306,0.41586585137612936,30.38837213719669,0
7,0.001,1.1795961811574325,0.09625892058441941,0.1996674705341419,0.0036737064353379065,1.3469344236542948,5.561641034588131,0.2916723865349066,37.59229368840936,0
8,0.001,1.2504122145305772,0.04926573933142352,0.14744860135327217,0.004101108700836617,1.3323293726639893,6.266826023292701,0.21665381167680217,45.41220400474369,0
9,0.001,1.2941440423098263,0.08024869808117387,0.22342787088219745,0.003100558425626187,1.3174222270140694,7.9602047068275015,0.26130663241961744,54.95423812943051,0
10,0.001,1.3817656304290094,0.13071667311030935,0.2860065642590005,0.0030829288284465435,1.3026140400006423,9.96690979114913,0.34288908019398157,66.56973396960271,0
11,0.001,0.5609884503545086,0.20278446329486308,0.3571830072650235,0.003680966913037611,1.2307027963406023,0.0,0.36937746227417,68.17349519513051,1
12,0.001,0.5482277477992004,0.31458525967138085,0.44607263126783614,0.0036780675746227506,1.2156782909723636,0.0,0.45581852057893135,69.84867007425643,1
13,0.001,0.5276176065813113,0.44126493323275917,0.5570835910975201,0.0036823271763504178,1.2006391634697164,0.0,0.5624047331049786,71.61539629800748,1
14,0.001,0.4994467749302037,0.6013988095881087,0.6893761307742245,0.003689704123315098,1.1855866563285353,0.0,0.692756783217756,73.49742944167708,1
15,0.001,0.47104353265135374,0.8,0.7,0.003698331310198447,1.1705350876574525,0.0,0.7466941447436313,75.41835700538837,1
16,0.001,0.5355408041755374,0.6071873814292862,0.5808255229257356,0.0036671323185111016,1.1556562254389586,0.0,0.6993734397447946,77.27705380289063,1
17,0.001,0.6366112073225901,0.48819362152350554,0.5081509666409487,0.0036490329743582694,1.1408584940850894,1.3884076174795976,0.6321388130064353,80.44210776043612,1
18,0.001,0.74203686808141,0.36195924107818034,0.4258956427497631,0.0036162768798725744,1.1260879488233944,3.5834655082113898,0.5407142504625003,85.69599174481327,1
19,0.001,0.8467079908631013,0.25138213913962704,0.34095510640152393,0.003598852724640426,1.111338799427349,4.649558325846112,0.4425405455564787,91.90302826836785,1
20,0.001,0.9504698770883733,0.10779764800989214,0.19286353712135476,0.0032684975023203246,1.0966617090249404,5.955418530639036,0.2899303406973447,99.24830734623148,1
21,0.001,1.057820597939412,0.028641776091861658,0.08977883767984654,0.005479615254699324,1.0822713567320819,7.030072706226392,0.15086003978044144,107.5169910642251,1
22,0.001,1.1241138323894,0.00525,0.04309974977120279,0.008766831633466076,1.0703055231646121,6.400253428959951,0.07649852907915676,115.07281537706228,1
23,0.001,1.062857424785177,0.008144473133887211,0.06686185792168048,0.0033353242909492965,1.0564969598583094,8.052285884121153,0.055354425554186765,124.24028797088688,1
24,0.001,1.1603332921028044,0.00525,0.028986904348025692,0.009776363337847333,1.0446799496202335,7.319912889258677,0.06060353436621667,132.67526070746985,1
25,0.001,1.1463603078093618,0.008144473133887211,0.04496820260896258,0.0031924176752128964,1.031781910403858,9.002570422915271,0.0363652884020896,142.74917074686627,1
26,0.001,1.2383686493850101,0.00525,0.02012247044098013,0.009584337598644943,1.0207552464114262,7.796184060379308,0.041609309531733855,151.61730370078737,1
27,0.001,1.1976311162221915,0.008144473133887211,0.03121655617028613,0.0030730860686200693,1.0083018852598244,9.292336315460648,0.024674143811602517,161.94568913138806,1
28,0.001,1.2787610506825087,0.00525,0.0156316966835256,0.009845795847207324,0.9981177012936204,7.698606994931544,0.03199048959584855,170.6842501130563,1
29,0.001,1.2202231418505074,0.008144473133887211,0.024249892128771065,0.002977722059196752,0.9862144956148882,8.688053733142945,0.018745407947066948,180.3802414718204,1
30,0.001,1.2765818467093455,0.006077531250000002,0.02095283319347518,0.007029388518872307,0.9752852907025202,7.714455320466126,0.02584960607852703,189.10286107758645,1
31,0.001,1.2070934244818596,0.009428245711616183,0.03250472133772929,0.0029242834780722786,0.9628361768796115,8.68615750728842,0.024550604527676018,198.77932964976023,1
32,0.001,1.2744161112723027,0.006077531250000002,0.027050904369637325,0.006924216520085014,0.9516369579436228,7.483689887871995,0.03151519249530545,207.25309590459125,1
33,0.001,1.1998313856392355,0.009428245711616183,0.041964831216354914,0.002866249125639201,0.9389214684540073,8.227408810492406,0.030929348241693022,216.45322178090498,1
34,0.001,1.2635415195502637,0.006077531250000002,0.03403934978914639,0.007002475732838121,0.9275793637075616,6.790510549248133,0.043445061278669116,224.22175923087218,1
35,0.001,1.1773270721824147,0.009428245711616183,0.052806203781465166,0.00282526656264267,0.914706873481007,7.280568293184748,0.037940899912711865,232.4578005640133,1
36,0.001,1.2328702086682473,0.006077531250000002,0.04204817224638015,0.0069445787182301905,0.903081611845016,5.860233369911523,0.04938116019423669,239.2774412846823,1
37,0.001,1.1429036398420642,0.009428245711616183,0.06523051603613428,0.0028031941920881017,0.890098545438776,6.175377187044183,0.04564063075206527,246.39136084210944,1
38,0.001,1.1903294234080006,0.006077531250000002,0.052022412111213084,0.00685355899262807,0.8781962859114787,3.672583087859743,0.05567163063942639,251.00466540551272,1
39,0.0010116355363947761,1.0983841813831345,0.009428245711616183,0.08070383577138734,0.0027940803324365392,0.8651258041196308,4.090237394305104,0.05492837190653758,256.01775105617645,1
40,0.001062180378879461,1.1378412392293444,0.006077531250000002,0.0677696621712784,0.006112238764487655,0.8526245727723286,3.2975482600288974,0.0614254432033562,260.2354615709455,1
41,0.0011348970936746006,1.058924099645767,0.009428245711616183,0.10513298911363604,0.002802631245152247,0.8394494965607635,3.5791936081331235,0.06950229721572615,264.7264096041003,1
42,0.00119027646654073,1.08894823959491,0.006077531250000002,0.09395807940077543,0.005531597594951634,0.8264833380542096,2.9429878803053153,0.07843144267341425,268.5798438627282,1
43,0.0012668353491502961,1.0172521356432107,0.009428245711616183,0.14575981969357268,0.0028352017687393012,0.8131514089032829,3.107358403959018,0.09345586373580801,272.596644741095,1
44,0.0013232401634149414,1.0371615412429758,0.006077531250000002,0.1437007531724974,0.004580711254333496,0.7996196927693878,2.678230433134047,0.10925946254860731,276.1883350408014,1
45,0.0013824956168764515,0.9827181349385913,0.009428245711616183,0.2124378359203729,0.0028626401029767695,0.7860831645288833,2.7396474618415216,0.13663943209981524,279.8535677393746,1
46,0.0013863894998126449,0.9910240197120841,0.014626303599608627,0.26530574669677204,0.002877830410443575,0.7722261509785882,2.7434756803090328,0.17394962351628707,283.54609702458896,1
47,0.0013329472222644695,0.9915355560545807,0.022690197469541,0.331330522763914,0.0029441545925425836,0.7584221466723963,2.689968102135594,0.21346042859343384,287.2108918565829,1
48,0.0012566427344088778,0.9843201319080833,0.03519994356062328,0.41378642069325444,0.0029958699844336097,0.7448232296405938,2.583765051315514,0.2618754386790075,290.8043514462025,1
49,0.0011817475665697806,0.9695635671091467,0.05460666564644617,0.5167625382709923,0.003151705043863617,0.7315817004456711,2.433129675180875,0.3212458427901464,294.293460369663,1
50,0.001118721460944577,0.947558116851893,0.08471286119783666,0.6453655983028059,0.0035814873119066276,0.7188216080372801,2.248716106236822,0.39412017984474107,297.65869975109376,1
51,0.0010723716674498208,0.9186840318062593,0.13141745183247563,0.7,0.004937029973625346,0.706613472538413,2.0421612051430817,0.45079951289618286,300.86321097164506,1
52,0.0010438186639338076,0.8833874284624993,0.20387160109971705,0.7,0.008332734174275628,0.6949745033338575,1.8247829093208037,0.4451339734357231,303.8364350919097,1
53,0.001037308647629515,0.8421573570058768,0.3162717672227078,0.7,0.0073706521254476645,0.6847610234902374,1.6082825544627828,0.43685444815839986,306.5737037701466,1
54,0.0011358990422963764,0.7958914631093826,0.443630576946677,0.7,0.002753510442731753,0.6733715266064291,1.3662092732222315,0.4323529505302735,309.04839103094827,1
55,0.001,0.7361324583620648,0.6046229391445569,0.7,0.004488649968195391,0.6621899260404679,0.0,0.427678717291297,310.1427483242482,1
56,0.001174805134868286,0.696235829295162,0.8,0.7,0.006032413518151755,0.6513166440843965,0.0,0.42638988689587304,311.2264872687466,1
57,0.0010082928577846372,0.6273406843357847,0.8,0.7,0.004521030295157919,0.6392959369604545,0.0,0.41658588792374673,312.28689012392596,1
58,0.001149974649270169,0.5522552485247639,0.8,0.7,0.005796728218087757,0.628747791956684,0.0,0.41263109298843037,313.33406573708913,1
59,0.0010587381634388476,0.4631533006876706,0.8,0.7,0.004877220458534413,0.6165311872954632,0.0,0.4043470329890119,314.35982117783215,1
60,0.001068289295370792,0.37855560992174364,0.8,0.7,0.004690492421080614,0.6062175818167521,0.0,0.3979687013571816,315.36869795342716,1
