timestep,alpha,beta,K,C,alignment_cost,path_cost,collision_cost,control_cost,total_cost,collisions
0,0.0013807970974515978,0.2724057853404653,0.5810580453269101,0.6236536887783026,0.004389612373540843,1.070002552902842,0.0,0.8019207172810368,1.8763128825574196,1
1,0.0013835909740063169,0.26503482652215526,0.8,0.7,0.004393475507556497,1.0550935225100253,0.0,1.0281707442421326,3.963970624817134,1
2,0.0013858537645735653,0.25461249756959436,0.8,0.7,0.00441084784156568,1.0402233013341013,0.0,1.0340682302511104,6.042673004243911,1
3,0.0013880958248817883,0.2418592640585426,0.8,0.7,0.004434534472483007,1.025384173779453,0.0,1.0195179238188672,8.092009636314714,1
4,0.0013903175943633212,0.28368012031576,0.8,0.7,0.0043481457245026865,1.0098661438355097,0.0,1.0043138458947458,10.110537771769472,1
5,0.0013925162827803982,0.3253048589925798,0.8,0.7,0.0042574347533251185,0.9943769543275947,0.0,0.9891401104071949,12.098312271257587,1
6,0.001394695617243128,0.3666830465758312,0.8,0.7,0.004161779606856769,0.9789174202198327,0.0,0.9739949401634406,14.055386411247717,1
7,0.0013968510391664474,0.4077457491363835,0.8,0.7,0.004060538102182274,0.9634884214845839,4.066115652318414,0.9588793822538121,20.04793040540671,1
8,0.0013989788319253372,0.4483964798023488,0.6832661444648143,0.641083146652278,0.00400028705351976,0.9480913283219548,5.382243122684317,0.8370746931467511,27.21933983661325,1
9,0.0014010722555566006,0.4889557846453048,0.4525966728102772,0.5056433365130173,0.0039399093132155664,0.9327242189099485,7.119995088921924,0.711106748277676,35.98710580203601,1
10,0.0014085448650903978,0.5294260994958052,0.7326157551642675,0.7,0.0037048960582093957,0.9173839023348995,9.289364020208083,0.7850841133245617,46.98264273396177,1
11,0.0014189926513708407,0.06074558128300095,0.8,0.7,0.004762150653843795,0.927426225916457,0.0,0.8575583126071596,48.77238942313923,2
12,0.0014324065726674972,0.06532714622304445,0.8,0.7,0.00474730755415515,0.9122673361423153,0.0,0.8437211344585193,50.53312520129422,2
13,0.001442781469990072,0.06747832443962308,0.8,0.7,0.004733274096224274,0.897765215164165,0.0,0.8300084119616041,52.265632102516214,2
14,0.0014487411686730587,0.06717715947102962,0.8,0.7,0.004739774144749218,0.8837530528181955,0.0,0.8168904752586458,53.971015404737805,2
15,0.0014487100271350852,0.06443376419209489,0.8,0.7,0.004881212208815389,0.8699304991520072,0.0,0.8042191908899855,55.650046306988614,2
16,0.001442607880454884,0.05927994963325887,0.8,0.7,0.005124461700048561,0.8562071399722792,0.0,0.7917189737261794,57.30309688238712,2
17,0.001431936685278065,0.3857045784771669,0.8,0.7,0.005233581751450805,0.8425550114374776,0.0,0.7793059852218437,58.93019146079789,2
18,0.0014222362641604003,0.3857045784771669,0.8,0.7,0.005262857415200442,0.8289649863877987,0.0,0.7669549535152169,60.53137425811611,2
19,0.0014246468044196913,0.3857045784771669,0.8,0.7,0.0024047449849067043,0.8172332338314446,0.0,0.7551333110765766,62.10614554800904,2
20,0.001427046502908546,0.3857045784771669,0.8,0.7,0.005725064024768778,0.8028609018150967,0.0,0.7440363060186678,63.65876781986757,2
21,0.0014294335623481387,0.3857045784771669,0.8,0.7,0.0058104166860404125,0.7883957203729206,0.0,0.7301552320650673,65.1831291889916,2
22,0.0014318133299584643,0.3857045784771669,0.8,0.7,0.005867975238033999,0.7774403923945128,0.0,0.7207548894833333,66.68719244610747,2
23,0.0014341847825128486,0.05833588296088677,0.8,0.7,0.005953164694155323,0.7624433688266539,0.0,0.7069420584078864,68.16253103803616,2
24,0.0014365457438844094,0.07041054069214854,0.8,0.7,0.006100050069261277,0.7516296101468661,0.0,0.6966968361657518,69.61695753441805,2
25,0.0014388943874705956,0.08000645787293825,0.8,0.7,0.005875914609289918,0.7366038331860392,0.0,0.683610767310725,71.0430480495241,2
26,0.0014412288878614076,0.08702399200069474,0.8,0.7,0.0059975279035366725,0.7259667410735786,0.0,0.6730075006216722,72.44801981912289,2
27,0.0014435473758764763,0.09138762533351884,0.8,0.7,0.005772652674859141,0.7109877780601344,0.0,0.6604179993578144,73.8251982492157,2
