timestep,alpha,beta,K,C,alignment_cost,path_cost,collision_cost,control_cost,total_cost,collisions
0,0.0012336912176484055,0.9592448196158642,0.18390392785566329,0.11305990557592879,0.007628227294447603,0.8937422072702152,21.645257380154487,0.27889275182247586,22.825520566541623,0
1,0.0012069364122306915,1.0431327744138863,0.00525,0.00926624216065622,0.007171835045876679,0.8799581775188374,24.180274213240434,0.13253537092344198,48.02546016327021,0
2,0.001214202723143312,1.0725006945507938,0.00525,0.00525,0.015747860985843454,0.8761595507264434,22.60203412024453,0.022094178245947345,71.54149587347297,0
3,0.0012282504423252764,1.1336955444835708,0.007035502113281253,0.007035502113281253,0.005040458899722037,0.8696157611927353,24.216972804634562,0.026102395860544175,96.65922729406053,0
4,0.0012228398197871165,0.938629401195564,0.00525,0.00525,0.011503071117253363,0.8386637148896994,13.365248917407904,0.020802117967253314,110.89544511544264,1
5,0.001222095506787978,0.9433252908542029,0.00525,0.00525,0.00870202508770449,0.8346435183752622,11.868943210111308,0.024888059496879125,123.6326219285138,1
6,0.001215808766114455,0.8654299943660455,0.007387277218945316,0.007387277218945316,0.01072589361111393,0.831364514409718,11.606702046579173,0.017747092057911737,136.0991614751717,1
7,0.0012063611386264,0.8700090418913521,0.00525,0.00525,0.007889541675562025,0.8255259360615462,12.036063820709108,0.022895606019570528,148.9915363796375,1
8,0.001205640674787059,0.8018274737570326,0.007387277218945316,0.007387277218945316,0.010803126409225325,0.8220678778852142,11.964753609499208,0.016882677236725496,161.80604367066786,1
9,0.0012538498826889035,0.7987468836642493,0.005,0.005,0.010537525593273589,0.8166874181554473,11.33340482026034,0.025648841427540217,173.99232227610446,1
10,0.0011901649935409772,0.8167707311640318,0.007387277218945316,0.007387277218945316,0.01168130781406454,0.8115065245696466,10.422793253897728,0.017250612746738038,185.25555397513264,1
11,0.0013094818060754357,0.7848146596810868,0.005,0.005,0.010558080043721128,0.8067659484392199,11.19361279816448,0.02478284740371716,197.29127364918378,1
12,0.001178487983283072,0.8192565343731438,0.007387277218945316,0.007387277218945316,0.011828745916974973,0.8012832116723511,10.21031624128788,0.017029558850748847,208.33173140691173,1
13,0.0013632747877691707,0.7812152375219524,0.005,0.005,0.010615671846137605,0.7967393547152829,8.292851451393792,0.02382780106738945,217.45576568593432,1
14,0.0012224612356147287,0.8142089240590289,0.007387277218945316,0.007387277218945316,0.011967652108091987,0.7913043180005511,8.548736721087488,0.016594588831867714,226.82436896596232,1
15,0.001403720004641142,0.771091660032828,0.005,0.005,0.012959518503438395,0.7866207552723308,8.19411269833115,0.02031211349129149,235.83837405156052,1
16,0.0012552696926691458,0.8041590367997994,0.007387277218945316,0.007387277218945316,0.011687410076130625,0.7811792920720354,8.362558330641967,0.01602175949581463,245.00982084384646,1
17,0.0014197702416416812,0.7567841543959427,0.005,0.005,0.015522068563249912,0.7742743949611185,8.326873976356467,0.023178324192888244,254.14966960792017,1
18,0.001268280129069945,0.8231131342665694,0.007387277218945316,0.007387277218945316,0.011790123199631054,0.7682180470387666,8.31871923056012,0.015357906934384631,263.26375491565307,1
19,0.0014468051370731497,0.7659261557267807,0.005,0.005,0.012757495446369766,0.7634980868597968,9.201226614230622,0.020047089091051344,273.2612842012809,1
20,0.0012935694843273456,0.8024228847499749,0.007387277218945316,0.007387277218945316,0.012084919715641233,0.7581451034869731,7.735127943560742,0.01616376803578401,281.78280593608,1
21,0.001085600956032951,0.6981750720619784,0.007209290322414099,0.007209290322414099,0.014526213835358744,0.7128876852748756,6.075046061113478,0.014820975543196387,288.60008687184694,3
22,0.001132086214834307,0.6495362371857978,0.006190830277798154,0.006190830277798154,0.012835611068163567,0.7099040328485975,5.918215242952984,0.011103500175507746,295.2521452588922,3
23,0.0011727538121902087,0.6571279158544063,0.005,0.005,0.014401125412549735,0.705647544155763,7.21435911753498,0.009133169906612696,303.19568621590213,3
24,0.0011647299850617585,0.6444112082299138,0.008144473133887211,0.008144473133887211,0.010924986241634455,0.7018269884410436,4.316359871186113,0.012351327909647849,308.23714938968055,3
25,0.0012795199230424908,0.6257414798038697,0.0073479021961289975,0.0073479021961289975,0.014471722620032781,0.6963198514786579,4.481559340965396,0.01165440907369658,313.4411547138183,3
26,0.0012891717756106722,0.6610075939082758,0.008144473133887211,0.008144473133887211,0.017566199668062655,0.6919794076583934,2.9790995776699933,0.013793741572169962,317.14359364038694,3
27,0.0013618206768454088,0.6414658107069944,0.00525,0.00525,0.0063015062251643526,0.6881824013662552,3.1814004692582696,0.010571031480315258,321.03004904871693,3
28,0.0013602232564117257,0.6640907637435752,0.006700478203125003,0.006700478203125003,0.015241449376226904,0.6839335493801594,3.0165316571780814,0.012585148837270719,324.7583408534887,3
29,0.001348747173680946,0.6432767962859096,0.006380318814002199,0.006380318814002199,0.010238604031792097,0.6803975845931799,3.1540650846395293,0.00947921733297516,328.61252134408613,3
