timestep,alpha,beta,K,C,alignment_cost,path_cost,collision_cost,control_cost,total_cost,collisions
0,0.001441553875420574,0.7113986776716746,0.38129835737096274,0.15293937045357056,0.0043578473243959205,0.9218707924230579,3.7258061638961797,0.26277950785825643,4.914814311501891,2
1,0.0012233368682364977,0.7287683204324125,0.2017535004859432,0.1355718971583767,0.0031751476096400924,0.9046939333517507,4.109949004423021,0.22518874500408104,10.157821141890384,4
2,0.0012357495501236595,0.7377185934704082,0.22329040664074531,0.18770121710691715,0.003941465767815077,0.8900156103142877,6.0359365063378245,0.21903929290316398,17.306754017213475,4
3,0.0012481865592794494,0.811517057472463,0.11025586471219607,0.14315486564850363,0.00294712446865761,0.876796761658643,6.160472978040797,0.24571231835704274,24.592683199738616,4
4,0.0012578676665358772,0.8020997136066879,0.24067472530032952,0.25156255426537766,0.00438470910313592,0.8616427712104774,7.004315034841641,0.28633774011124663,32.74936345500512,4
5,0.0012650646767819556,0.8664719915386456,0.11170831554528252,0.16470730546092266,0.0029229076411993096,0.8482303689669415,6.7839302296113955,0.2915317016384818,40.67597866286314,4
6,0.001269249225669609,0.8431680285285077,0.243845243314748,0.2692504534426643,0.0045067331767520554,0.8328346670558311,7.456759481325003,0.30221937413204913,49.27229891855277,4
7,0.001270579949350035,0.8961282249900888,0.1206487089410018,0.17907317984536256,0.003263639472851146,0.8190396744178318,7.136292453452649,0.30313118100927006,57.534025866905374,4
8,0.0012690335023694504,0.8804348975189984,0.2633610008684014,0.28576477415816925,0.004634220919791592,0.8037717667706794,7.55257021121127,0.31086888363689813,66.205870949444,4
9,0.001264512761520667,0.9171560920422852,0.21144316483365022,0.2409327934020754,0.003997946572616671,0.7895562560141749,7.26670935582476,0.3799361857107432,74.6460706935663,4
10,0.0012575609788255987,0.8951246394761175,0.42337844164761856,0.3576660860068315,0.004670660551812841,0.774177825233,6.128150815245301,0.3762511358294798,81.92932113042589,4
11,0.0012481839779683488,0.9159227263549347,0.34718594393829416,0.3189799700582726,0.004229506389174623,0.7596548423320533,5.736215842609487,0.4645414937291304,88.89396281548574,4
