Timestep,Alpha,Beta,K,C,AlignmentCost,PathCost,CollisionCost,ControlCost,TotalCost,Collisions
0,0.710203,0.0,0.00942824,0.00942824,0.03355087413784966,0.8439233403296733,0.0,0.02314005235002933,0.9006142668175523,0
1,0.7102051,0.0,0.00942824,0.00942824,1.630160622252074e-07,0.8380148571441179,0.0,0.007701223474076541,1.746330510451809,0
2,0.7102052,0.0,0.00942824,0.00942824,1.0360748265761276e-10,0.8320156867981665,0.0,0.0077989498578575935,2.5861451472114405,0
3,0.7102052,0.0,0.00942824,0.00942824,2.2363232861910256e-10,0.8260613749625577,0.0,0.0077406059840429186,3.4199471283816734,0
4,0.7102052,0.0,0.00942824,0.00942824,0.0008485451874143953,0.8207650228694612,0.0,0.01363728474745076,4.255197981186,0
5,0.71020514,0.0,0.00942824,0.00942824,0.0039223707931911765,0.816374321409211,0.0,0.021370320867379732,5.096864994255782,0
6,0.7102057,0.0,0.00942824,0.00942824,0.004076243189659077,0.812019360564856,0.0,0.021409846792319352,5.934370444802616,0
7,0.7102048,0.0,0.00942824,0.00942824,0.0042406026423147496,0.8077791285483228,0.0,0.021039220035680387,6.767429396028934,0
8,0.71020526,0.0,0.00942824,0.00942824,0.004307029544826223,0.8034607404318335,0.0,0.021773794686508707,7.5969709606921025,0
9,0.710205,0.0,0.00942824,0.00942824,0.004152690083771385,0.799106561832152,0.0,0.02230311317057105,8.422533325778597,0
10,0.71020526,0.0,0.00942824,0.00942824,0.001660966332982858,0.7939360225132176,0.0,0.016734496612276245,9.234864811237074,0
11,0.71020526,0.0,0.00942824,0.00942824,3.088622969097905e-08,0.7882315343732287,0.0,0.007420578494177237,10.03051695499071,0
12,0.71020526,0.0,0.00942824,0.00942824,1.1610226537596418e-09,0.782598623443126,0.0,0.007322799956954749,10.820438379551813,0
13,0.71020526,0.0,0.00942824,0.00942824,1.305693440304097e-09,0.7770074568616565,0.0,0.00726851813409107,11.604714355853254,0
14,0.71020526,0.0,0.00942824,0.00942824,1.296565131512177e-09,0.7714575746623559,0.0,0.007214848578729705,12.383386780390904,0
15,0.7102053,0.0,0.00942824,0.00942824,1.2970302245051842e-09,0.7659486619097006,0.0,0.007161588298319919,13.156497031895954,0
16,0.7102053,0.0,0.00942824,0.00942824,1.297003351952516e-09,0.7604804066001661,0.0,0.007108733634885983,13.924086173428009,0
17,0.7102054,0.0,0.00942824,0.00942824,1.2974950047342514e-09,0.7550524991865404,0.0,0.0070562813818802516,14.686194955293924,0
18,0.7102055,0.0,0.00942824,0.00942824,1.2975006812902308e-09,0.7496646325456277,0.0,0.007004228388558131,15.44286381752561,0
19,0.7102055,0.0,0.00942824,0.00942824,1.2963198975751307e-09,0.7443165020850598,0.0,0.00695257137584828,16.194132892282838,0
20,0.7102056,0.0,0.00942824,0.00942824,1.2916936020747913e-09,0.7390078067150827,0.0,0.00690130588330539,16.94004200617292,0
21,0.71020573,0.0,0.00942824,0.00942824,1.2919197637742485e-09,0.7337382451200648,0.0,0.0068504319815324705,17.680630684566438,0
22,0.71020585,0.0,0.00942824,0.00942824,1.480445106012508e-09,0.728515927944375,0.0,0.006800427890297029,18.415947041881555,0
23,0.71020603,0.0,0.00942824,0.00942824,0.001156757225123899,0.7241934007180186,0.0,0.012716684401242991,19.15401388422594,0
