Episode 1, Reward: -1392500.5958770534
Episode 2, Reward: -492255.2877779655
Episode 3, Reward: -151854.3250347137
Episode 4, Reward: -33572.19141509455
Episode 5, Reward: -9862.56493920587
Episode 6, Reward: -6853.69064023266
Episode 7, Reward: -2663.476075217186
Episode 8, Reward: -8354.267414155445
Episode 9, Reward: -2642.7466988244487
Episode 10, Reward: -859.4465161870285
Episode 11, Reward: -3831.7426947713075
Episode 12, Reward: -2025.6431510273378
Episode 13, Reward: -818.5585877429658
Episode 14, Reward: -795.1930984692835
Episode 15, Reward: -1386.9220244362218
Episode 16, Reward: -1395.8903720637968
Episode 17, Reward: -2006.5155029974485
Episode 18, Reward: -1996.1568470256534
Episode 19, Reward: -2603.037088869035
Episode 20, Reward: -2593.3797833954395
Episode 21, Reward: -810.774063588935
Episode 22, Reward: -802.080193516862
Episode 23, Reward: -785.5993989611507
Episode 24, Reward: -788.0768263776639
Episode 25, Reward: -167.5172735223423
Episode 26, Reward: -155.9122794817472
Episode 27, Reward: -153.76627048864611
Episode 28, Reward: -741.7517662419341
Episode 29, Reward: -130.98152204212965
Episode 30, Reward: -107.15840768132875
Episode 31, Reward: -92.1654714845663
