Timestep,Alpha,Beta,K,C,AlignmentCost,PathCost,CollisionCost,ControlCost,TotalCost,Collisions
0,0.527362,1.0,0.009899652,0.009899652,0.032039415156546826,0.6668108017094596,0.0,0.018530586633669063,0.7173808034996755,0
1,0.52736354,1.0,0.009899652,0.009899652,0.020944558691455627,0.6632401030781809,0.0,0.027619655442199395,1.4291851207115114,0
2,0.52736187,1.0,0.009899652,0.009899652,0.020734657288745083,0.660902754810936,0.0,0.0404087331166768,2.151231265927869,0
3,0.5273619,1.0,0.009899652,0.009899652,1.1537465550862812e-07,0.6560070110302052,0.0,0.006872742055718115,2.814111134388448,0
4,0.5273619,1.0,0.009899652,0.009899652,2.4363580085822927e-09,0.6511781561782573,0.0,0.006760461507940811,3.472049754511004,0
5,0.52736187,1.0,0.009899652,0.009899652,0.0007652114272621983,0.6468452096468478,0.0,0.01094823342942189,4.130608409014536,0
6,0.52736175,1.0,0.009899652,0.009899652,0.003378458277357781,0.6431532514821453,0.0,0.017334488550564364,4.794474607324603,0
7,0.5273636,1.0,0.009899652,0.009899652,0.0035993246539582865,0.6395272982798377,0.0,0.01821878828240513,5.455820018540805,0
8,0.527362,1.0,0.009899652,0.009899652,0.0033710125918026573,0.6358429719168242,0.0,0.015855228283460598,6.110889231332892,0
9,0.527362,1.0,0.009899652,0.009899652,0.003404934536713264,0.6320549512154275,0.0,0.017899026494379904,6.764248143579413,0
10,0.52736044,1.0,0.009899652,0.009899652,0.0008004353805483993,0.6276619838060895,0.0,0.012283950872533545,7.404994513638584,0
11,0.52736175,1.0,0.009899652,0.009899652,0.0008501757563841227,0.6234716130242584,0.0,0.012264103543285417,8.041580405962513,0
12,0.5273619,1.0,0.009899652,0.009899652,0.0009497711545268148,0.6194529713249487,0.0,0.013071233048979747,8.675054381490968,0
13,0.52736205,1.0,0.009899652,0.009899652,0.0010267440791887857,0.6155811021340749,0.0,0.013328297462441435,9.304990525166673,0
14,0.52736247,1.0,0.009899652,0.009899652,0.0010074454331311482,0.6117525714911115,0.0,0.013222319481939523,9.930972861572855,0
15,0.5273641,1.0,0.009899652,0.009899652,0.0007000804033160374,0.6075700442554871,0.0,0.010709178402002638,10.54995216463366,0
16,0.52736175,1.0,0.009899652,0.009899652,0.0007288880824403924,0.6036497683424008,0.0,0.011423003152075376,11.165753824210578,0
17,0.5273615,1.0,0.009899652,0.009899652,5.154052657752919e-08,0.5991592095991161,0.0,0.006290788443714383,11.771203873793935,0
18,0.5273625,1.0,0.009899652,0.009899652,1.2111662594142163e-08,0.5967593534099577,0.0,0.006179749364742045,12.374142988680298,0
19,0.5273625,1.0,0.009899652,0.009899652,1.1874841753135544e-08,0.5943850691618148,0.0,0.006153023629317437,12.974681093346272,0
20,0.52736264,1.0,0.009899652,0.009899652,0.000777716815871834,0.5925106674681172,0.0,0.01044950087333552,13.578418978503596,0
21,0.527362,1.0,0.009899652,0.009899652,0.0009047428782078351,0.5907940753228228,0.0,0.0123041874528163,14.182421984157443,0
22,0.5273622,1.0,0.009899652,0.009899652,3.3708123056893505e-08,0.5884266484844445,0.0,0.0061688265281525665,14.777017492878164,0
23,0.52736276,1.0,0.009899652,0.009899652,1.3336125780036896e-08,0.5861393235588174,0.0,0.006063388204311077,15.369220217977418,0
24,0.5273629,1.0,0.009899652,0.009899652,1.2876933096350201e-08,0.583876464174054,0.0,0.006038033715388398,15.959134728743793,0
25,0.52736306,1.0,0.009899652,0.009899652,1.2637111200126304e-08,0.5816377192693095,0.0,0.006013146317139006,16.546785606967354,0
26,0.52736324,1.0,0.009899652,0.009899652,1.2395268556076217e-08,0.5794228644089275,0.0,0.005988528679442141,17.13219701245099,0
27,0.5273634,1.0,0.009899652,0.009899652,1.2151027433802643e-08,0.5772316782297172,0.0,0.005964175920919313,17.715392878752656,0
28,0.52736366,1.0,0.009899652,0.009899652,1.191095700587296e-08,0.5750639412749051,0.0,0.005940085081995573,18.296396917020513,0
29,0.5273639,1.0,0.009899652,0.009899652,1.1671880645364555e-08,0.5729194355352524,0.0,0.005916253991950123,18.875232618219595,0
30,0.52736413,1.0,0.009899652,0.009899652,1.1435636086312218e-08,0.5707979438665365,0.0,0.005892681166728222,19.451923254688495,0
31,0.5273645,1.0,0.009899652,0.009899652,1.1197871008370438e-08,0.5686992521651179,0.0,0.005869362124992553,20.026491880176476,0
32,0.5273648,1.0,0.009899652,0.009899652,0.0009957811410921543,0.5672028352466226,0.0,0.010281277035745402,20.604971773599935,0
33,0.5273682,1.0,0.009899652,0.009899652,0.003728271914850081,0.5661931770891241,0.0,0.018501961898599577,21.19339518450251,0
34,0.5273735,1.0,0.009899652,0.009899652,0.0008340257109458572,0.5644128464818451,0.0,0.011348993080933597,21.769991049776234,0
35,0.5273632,1.0,0.009899652,0.009899652,0.0008456324961172747,0.5627068745714364,0.0,0.010759351614549271,22.344302908458335,0
36,0.52736557,1.0,0.009899652,0.009899652,0.0008985906700584959,0.5610669899118607,0.0,0.011702440810883053,22.917970929851137,0
37,0.5273673,1.0,0.009899652,0.009899652,0.0009428272449388386,0.5594973910878603,0.0,0.01115940698156435,23.4895705551655,0
38,0.52736616,1.0,0.009899652,0.009899652,0.0009706159653850013,0.5579699275147264,0.0,0.010399543277087028,24.058910641922697,0
39,0.5273675,1.0,0.009899652,0.009899652,0.0023247442178228406,0.556929170532538,0.0,0.013977976677412246,24.63214253335047,0
40,0.527362,1.0,0.009899652,0.009899652,0.0007247654257059282,0.5554126580869301,0.0,0.010149759737114919,25.198429716600224,0
41,0.52736235,1.0,0.009899652,0.009899652,9.682968190616126e-08,0.5534236145056575,0.0,0.005780371588081902,25.757633799523646,0
42,0.52737236,1.0,0.009899652,0.009899652,2.3346178469683975e-08,0.5515134496779044,0.0,0.00567417779933771,26.314821450347065,0
43,0.52737206,1.0,0.009899652,0.009899652,2.3114815060501148e-08,0.5496243457510778,0.0,0.0056527834527619015,26.87009860266572,0
44,0.5273735,1.0,0.009899652,0.009899652,0.0007499114916864409,0.5481528002035283,0.0,0.010056724712063448,27.429058039073,0
45,0.52760786,1.0,0.009899652,0.009899652,0.0009272517002955155,0.5468953422423851,0.0,0.01093667168910789,27.987817304704787,0
46,0.5273669,1.0,0.009899652,0.009899652,4.1254433729955235e-08,0.5450036667798064,0.0,0.005679295943916224,28.538500308682945,0
47,0.5273764,1.0,0.009899652,0.009899652,2.8700536109506098e-08,0.5431846991465358,0.0,0.005583140305012748,29.08726817683503,0
48,0.52737755,1.0,0.009899652,0.009899652,2.6343509110924235e-08,0.5413858092323601,0.0,0.005562950701588469,29.634216963112486,0
49,0.5273795,1.0,0.009899652,0.009899652,2.5815248593239042e-08,0.539606661341247,0.0,0.005543202702435127,30.179366852971416,0
50,0.52738166,1.0,0.009899652,0.009899652,2.5163185230437012e-08,0.5378470646502747,0.0,0.005523675827487424,30.722737618612364,0
51,0.527384,1.0,0.009899652,0.009899652,2.4355053905228527e-08,0.5361068393937608,0.0,0.005504354363053147,31.26434883672423,0
52,0.52738655,1.0,0.009899652,0.009899652,2.3737405688994343e-08,0.5343857899012611,0.0,0.005485258483496743,31.804219908846395,0
53,0.52738947,1.0,0.009899652,0.009899652,2.2949945529099524e-08,0.532683738911314,0.0,0.005466364665802938,32.342370035373456,0
54,0.5273927,1.0,0.009899652,0.009899652,2.2362763138573522e-08,0.5310004955670456,0.0,0.0054476897580286775,32.878818243061296,0
55,0.5273963,1.0,0.009899652,0.009899652,2.1795767207905915e-08,0.5293358755934527,0.0,0.005429225523651444,33.41358336597417,0
56,0.52740026,1.0,0.009899652,0.009899652,0.0010260640815044635,0.5282788993624415,0.0,0.009840774103041372,33.95272910352116,0
57,0.5276217,1.0,0.009899652,0.009899652,0.000990681129980429,0.5271120282121042,0.0,0.011176708676017102,34.49200852153926,0
58,0.52744824,1.0,0.009899652,0.009899652,0.0008606809986860608,0.5258142906859697,0.0,0.011071275449080358,35.029754768673,0
59,0.5273957,1.0,0.009899652,0.009899652,0.0008278824299933527,0.5244796619259595,0.0,0.010556203494691463,35.56561851652364,0
60,0.52738,1.0,0.009899652,0.009899652,2.583758708756117e-07,0.5228796622253208,0.0,0.0053727289702249475,36.093871166095056,0
61,0.5274271,1.0,0.009899652,0.009899652,2.257313425082511e-08,0.5213035336598119,0.0,0.005341204711378622,36.62051592703938,0
62,0.5274324,1.0,0.009899652,0.009899652,2.6258540281399462e-08,0.5197452614146203,0.0,0.005323479056577857,37.145584693769116,0
63,0.52744055,1.0,0.009899652,0.009899652,2.5102795495502886e-08,0.5182044046125002,0.0,0.0053063850453092636,37.66909550852972,0
64,0.52744937,1.0,0.009899652,0.009899652,2.4498496089005985e-08,0.5166807856497942,0.0,0.005289489567244334,38.191065808245256,0
65,0.5274592,1.0,0.009899652,0.009899652,2.3852983596519724e-08,0.5151742356747245,0.0,0.005272784241838626,38.7115128520148,0
66,0.5274701,1.0,0.009899652,0.009899652,2.3048115259210587e-08,0.5136845961671518,0.0,0.005256255445525145,39.23045372667559,0
67,0.52748215,1.0,0.009899652,0.009899652,2.2448354906715548e-08,0.512211690891158,0.0,0.005239925362587339,39.74790536537769,0
68,0.5274955,1.0,0.009899652,0.009899652,2.184017582413673e-08,0.510755354921765,0.0,0.005223779968652135,40.263884522108285,0
69,0.5275103,1.0,0.009899652,0.009899652,2.1142332328662672e-08,0.5093154297527209,0.0,0.005207810833839094,40.778407783837174,0
70,0.52752656,1.0,0.009899652,0.009899652,2.0566275585563546e-08,0.5078917482347878,0.0,0.005192029408667759,41.2914915820469,0
71,0.5275446,1.0,0.009899652,0.009899652,2.030644022478412e-08,0.5064868105979575,0.0,0.0051765612780465264,41.803154974229344,0
72,0.52756464,1.0,0.009899652,0.009899652,2.1104141734298437e-08,0.5051066516784933,0.0,0.005161715432367844,42.31342336244435,0
73,0.527587,1.0,0.009899652,0.009899652,2.1752850815222368e-08,0.5037417999009667,0.0,0.005147022607338767,42.822312206705504,0
74,0.5276116,1.0,0.009899652,0.009899652,2.250812492925778e-08,0.5023920932615046,0.0,0.005132492421765178,43.3298368148969,0
75,0.5276388,1.0,0.009899652,0.009899652,2.330157783259741e-08,0.5010573723948069,0.0,0.005118121473853789,43.83601233206714,0
76,0.52766895,1.0,0.009899652,0.009899652,2.404427569250433e-08,0.4997374835099284,0.0,0.005103898002808495,44.34085373762415,0
77,0.5277021,1.0,0.009899652,0.009899652,2.4793289925025162e-08,0.4984322772280743,0.0,0.005089825854414309,44.84437586549993,0
78,0.5277388,1.0,0.009899652,0.009899652,2.5537925153655594e-08,0.4971416017972682,0.0,0.005075903232485724,45.346593396067604,0
79,0.52777916,1.0,0.009899652,0.009899652,2.6276989786707043e-08,0.4958653072852923,0.0,0.005062128555115909,45.847520858185,0
80,0.5278237,1.0,0.009899652,0.009899652,2.7008012567968056e-08,0.4946032451362264,0.0,0.005048500242774931,46.34717263057201,0
81,0.5278727,1.0,0.009899652,0.009899652,2.75548085986759e-08,0.4933552769267986,0.0,0.005035005699572888,46.84556294075319,0
82,0.5279264,1.0,0.009899652,0.009899652,2.8328941538566665e-08,0.49212163899225364,0.0,0.005021681976176246,47.342706290050565,0
83,0.5279857,1.0,0.009899652,0.009899652,2.9435164105565257e-08,0.49090431401003154,0.0,0.005008606422784524,47.83861923991854,0
84,0.52805096,1.0,0.009899652,0.009899652,3.0527834023802784e-08,0.48970066415549784,0.0,0.004995671400830105,48.33331560600271,0
85,0.52812254,1.0,0.009899652,0.009899652,3.162785484468286e-08,0.4885105456388389,0.0,0.00498287488033696,48.826809058149735,0
86,0.5282011,1.0,0.009899652,0.009899652,0.0009848198455518111,0.4878100533400379,0.0,0.009531813230199221,49.32513574456552,0
87,0.5290282,1.0,0.009899652,0.009899652,0.0036355019592010022,0.48749448300451026,0.0,0.016630325453208753,49.83289605498244,0
88,0.5299209,1.0,0.009899652,0.009899652,0.0007825927803225818,0.48667190252688014,0.0,0.009786749024027423,50.33013729931367,0
89,0.53497934,0.9960125,0.009899652,0.009899652,0.002333578103521412,0.486398451644822,0.0,0.013588633305743858,50.832457962367755,0
90,0.5282885,1.0,0.009899652,0.009899652,0.0008124670764326242,0.4856614605473044,0.0,0.010063887428559508,51.328995777420054,0
91,0.53293526,0.99890363,0.009899652,0.009899652,2.7918606710903805e-07,0.4845515266948846,0.0,0.004907698700956785,51.81845528200196,0
92,0.52879167,1.0,0.009899652,0.009899652,7.339743076198544e-08,0.48341960901561176,0.0,0.0049326616565576785,52.30680762607156,0
93,0.5287845,1.0,0.009899652,0.009899652,7.992017009654278e-08,0.4823001783192058,0.0,0.004919962027139586,52.794027846338075,0
94,0.5289502,1.0,0.009899652,0.009899652,8.088954139201683e-08,0.4811933460751887,0.0,0.004907975272458809,53.280129248575264,0
95,0.52910316,1.0,0.009899652,0.009899652,8.242675481848338e-08,0.48009897226100406,0.0,0.0048961182859328985,53.765124421548954,0
