Timestep,Alpha,Beta,K,C,AlignmentCost,PathCost,CollisionCost,ControlCost,TotalCost,Collisions
0,0.8804542,0.4164875,0.010394634,0.010394634,5.147330967401529e-09,1.4697957706892355,0.0,0.017209859882630713,1.4870056357191972,0
1,0.88044715,0.41649687,0.010394634,0.010394634,3.432204840379208e-14,1.458714693891739,0.0,0.01664574160209722,2.9623660712130677,0
2,0.8804468,0.41649732,0.010394634,0.010394634,5.933305352624795e-18,1.4477106465851224,0.0,0.016514590727335753,4.426591308525526,0
3,0.8804462,0.41649812,0.010394634,0.010394634,1.8700284613807288e-17,1.4367876183621016,0.0,0.01638454233489315,5.879763469222521,0
4,0.8804456,0.4164989,0.010394634,0.010394634,1.7874819104954876e-17,1.4259506369771056,0.0,0.016255472078162313,7.3219695782777885,0
5,0.8804449,0.4164997,0.010394634,0.010394634,1.7911596436995725e-17,1.4151989969272303,0.0,0.01612746007547135,8.75329603528049,0
6,0.88044417,0.41650057,0.010394634,0.010394634,1.790295453672078e-17,1.404531998705385,0.0,0.016000497333435955,10.17382853131931,0
7,0.88044345,0.41650152,0.010394634,0.010394634,1.7903485626413065e-17,1.3939489487451948,0.0,0.01587457494095861,11.583652055005464,0
8,0.8804426,0.41650245,0.010394634,0.010394634,1.790345915577511e-17,1.3834491593692855,0.0,0.015749684064543617,12.982850898439294,0
9,0.8804418,0.41650343,0.010394634,0.010394634,1.7901149142773794e-17,1.3730319487377207,0.0,0.015625815948035648,14.37150866312505,0
10,0.88044083,0.41650444,0.010394634,0.010394634,1.810061882111636e-17,1.3626966407950925,0.0,0.015502961914548696,15.749708265834691,0
11,0.88043994,0.4165055,0.010394634,0.010394634,1.8092468066505416e-17,1.352442565224997,0.0,0.015381113355758456,17.117531944415447,0
12,0.8804389,0.41650653,0.010394634,0.010394634,1.8092815053966135e-17,1.3422690573948541,0.0,0.015260261745834126,18.475061263556135,0
13,0.88043797,0.41650754,0.010394634,0.010394634,1.809279984811604e-17,1.332175458307858,0.0,0.015140398631119274,19.822377120495112,0
14,0.8804369,0.41650856,0.010394634,0.010394634,1.8091977896949624e-17,1.3221611145537056,0.0,0.015021515631859668,21.15955975068068,0
