Timestep,Alpha,Beta,K,C,AlignmentCost,PathCost,CollisionCost,ControlCost,TotalCost,Collisions
0,1.0,0.0,0.00814447,0.00814447,8.649715872084684e-08,0.9580802885733273,0.0,0.006722938015675292,0.9648033130861613,0
1,1.0,0.0,0.00814447,0.00814447,2.080322968706195e-12,0.9517542085380781,0.0,0.006326113375837775,1.9228836350021576,0
2,1.0,0.0,0.00814447,0.00814447,3.524010331832244e-18,0.9454711448675135,0.0,0.006283063836337741,2.874637843706009,0
3,1.0,0.0,0.00814447,0.00814447,1.693482052243834e-16,0.9392303721361291,0.0,0.006240772731597581,3.820108988573736,0
4,1.0,0.0,0.00814447,0.00814447,1.4309952555187997e-16,0.9330315987737987,0.0,0.006198773363855493,4.75933936071139,0
5,1.0,0.0,0.00814447,0.00814447,1.4470235074872567e-16,0.9268745367775172,0.0,0.006157061997692718,5.692370959486601,0
6,1.0,0.0,0.00814447,0.00814447,1.4459692141681222e-16,0.9207589001700827,0.0,0.006115636608863498,6.619245496265547,0
7,1.0,0.0,0.00814447,0.00814447,1.4361577643272693e-16,0.9146844049709174,0.0,0.0060744952006817,7.540004396437146,0
8,1.0,0.0,0.00814447,0.00814447,1.436888657957509e-16,0.9086507691779728,0.0,0.006033635794465209,8.454688801409585,0
9,1.0,0.0,0.00814447,0.00814447,1.4368342545146911e-16,0.9026577127582525,0.0,0.005993056421252233,9.36333957058909,0
10,1.0,0.0,0.00814447,0.00814447,1.44251622096312e-16,0.8967049576315053,0.0,0.005952755128251045,10.265997283348847,0
11,1.0,0.0,0.00814447,0.00814447,1.4293702571408895e-16,0.8907922276604687,0.0,0.005912729972651179,11.162702240981966,0
12,1.0,0.0,0.00814447,0.00814447,1.430339927011335e-16,0.8849192486293097,0.0,0.0058729790327769265,12.053494468644054,0
13,1.0,0.0,0.00814447,0.00814447,1.4302676735636546e-16,0.8790857482363958,0.0,0.005833500394543787,12.938413717274994,0
14,1.0,0.0,0.00814447,0.00814447,1.4406548575633365e-16,0.8732914560773054,0.0,0.0057942921606537415,13.817499465512952,0
15,1.0,0.0,0.00814447,0.00814447,1.4399628415195318e-16,0.8675361036357807,0.0,0.0057553524431038896,14.690790921591837,0
16,1.0,0.0,0.00814447,0.00814447,1.4400103033792007e-16,0.8618194242659524,0.0,0.005716679371418188,15.558327025229207,0
17,1.0,0.0,0.00814447,0.00814447,1.4400069489690056e-16,0.8561411531805891,0.0,0.0056782710869643215,16.420146449496762,0
18,1.0,0.0,0.00814447,0.00814447,1.44000720516716e-16,0.8505010274379029,0.0,0.005640125744298266,17.276287602678963,0
19,1.0,0.0,0.00814447,0.00814447,1.4400071753766756e-16,0.8448987859284762,0.0,0.005602241511050301,18.12678863011849,0
20,1.0,0.0,0.00814447,0.00814447,1.4400071872928692e-16,0.8393341693622786,0.0,0.0055646165678324205,18.971687416048603,0
