Episode 1, Reward: -2164700.04930623
Episode 2, Reward: -668334.9523281759
Episode 3, Reward: -115222.48222578526
Episode 4, Reward: -84898.09243835793
Episode 5, Reward: -30280.636202399375
Episode 6, Reward: -26969.420107761125
Episode 7, Reward: -5058.296313481811
Episode 8, Reward: -9876.858683983759
Episode 9, Reward: -28207.91697184977
Episode 10, Reward: -9293.32769385029
Episode 11, Reward: -4475.447362800402
Episode 12, Reward: -3866.9853288126938
Episode 13, Reward: -2651.5059786689103
Episode 14, Reward: -6238.588151493983
Episode 15, Reward: -2029.4688545868794
Episode 16, Reward: -2012.1258168046163
Episode 17, Reward: -2017.0749275941225
Episode 18, Reward: -2619.027072242528
Episode 19, Reward: -3204.9196004528767
Episode 20, Reward: -2015.7895265295292
Episode 21, Reward: -3203.994407202267
Episode 22, Reward: -202.27683912483326
Episode 23, Reward: -1371.266310416503
Episode 24, Reward: -3195.8173938259424
Episode 25, Reward: -168.0810852996765
Episode 26, Reward: -752.5128856643532
Episode 27, Reward: -1933.116005306626
Episode 28, Reward: -1937.8656963449976
Episode 29, Reward: -1346.6201921588354
Episode 30, Reward: -1946.554729245826
Episode 31, Reward: -154.46540198200728
Episode 32, Reward: -2554.7723544256005
Episode 33, Reward: -6145.4417315922465
Episode 34, Reward: -1345.6002814924595
Episode 35, Reward: -1353.3723164998855
Episode 36, Reward: -736.8835271268263
Episode 37, Reward: -139.8860988055494
Episode 38, Reward: -123.23586138934672
Episode 39, Reward: -103.84765021428984
Episode 40, Reward: -104.43406804331516
Episode 41, Reward: -100.18391235844592
Episode 42, Reward: -81.84837277210832
Episode 43, Reward: -76.31719214986242
Episode 44, Reward: -75.95753927022702
Episode 45, Reward: -74.04401894391162
Episode 46, Reward: -71.30543343515319
Episode 47, Reward: -77.02011860293396
Episode 48, Reward: -65.74879942910047
Episode 49, Reward: -58.8117310411244
Episode 50, Reward: -61.37853795679308
Episode 51, Reward: -56.485625383821116
Episode 52, Reward: -60.421805469107994
Episode 53, Reward: -59.24850657163188
Episode 54, Reward: -58.903111317083585
Episode 55, Reward: -59.12838191201581
Episode 56, Reward: -59.209275908854124
Episode 57, Reward: -57.329062999959206
Episode 58, Reward: -57.379484350881285
Episode 59, Reward: -58.48093631063148
Episode 60, Reward: -57.56583671814292
Episode 61, Reward: -56.98691746555869
Episode 62, Reward: -58.82358738111543
Episode 63, Reward: -55.32878366929708
Episode 64, Reward: -57.326532684002814
Episode 65, Reward: -56.03917563088805
Episode 66, Reward: -59.07325539124554
Episode 67, Reward: -58.41780734750864
Episode 68, Reward: -58.53786095353007
Episode 69, Reward: -56.890786614654644
Episode 70, Reward: -56.73521299769709
Episode 71, Reward: -14462.76410496848
Episode 72, Reward: -57.15514441130881
Episode 73, Reward: -59.811399063356475
Episode 74, Reward: -9660.453229436662
Episode 75, Reward: -3060.32213671269
