Timestep,Alpha,Beta,K,C,AlignmentCost,PathCost,CollisionCost,ControlCost,TotalCost,Collisions
0,0.8025277,0.28831226,0.010394634,0.010394634,5.3430689326255526e-09,1.451636538974917,0.0,0.016922683412643025,1.468559227730629,0
1,0.8025247,0.28831068,0.010394634,0.010394634,3.151289774452784e-14,1.4406798718959264,0.0,0.01644005700965357,2.9256791566362406,0
2,0.8025245,0.28831056,0.010394634,0.010394634,6.987889753783682e-18,1.4298063212329817,0.0,0.01631032601970193,4.371795803888924,0
3,0.80252415,0.28831038,0.010394634,0.010394634,1.921221338861875e-17,1.4190184547108675,0.0,0.016181799783523885,5.806996058383316,0
4,0.80252385,0.28831023,0.010394634,0.010394634,1.845605928611264e-17,1.4083155694280238,0.0,0.016054327924879028,7.231365955736218,0
5,0.8025235,0.28831005,0.010394634,0.010394634,1.8489461678224672e-17,1.3976969686277905,0.0,0.015927901200954834,8.644990825564964,0
6,0.80252314,0.28830984,0.010394634,0.010394634,1.850670049162309e-17,1.387161961474293,0.0,0.015802510730852832,10.047955297770109,0
7,0.8025227,0.28830963,0.010394634,0.010394634,1.850640295591318e-17,1.3767098629989871,0.0,0.01567814771356912,11.440343308482666,0
8,0.80252224,0.2883094,0.010394634,0.010394634,1.8497441908368003e-17,1.366339994049131,0.0,0.015554803425403723,12.8222381059572,0
9,0.8025218,0.28830916,0.010394634,0.010394634,1.8497837388223993e-17,1.3560516812368055,0.0,0.015432469219112843,14.19372225641312,0
10,0.8025213,0.28830886,0.010394634,0.010394634,1.859771016473239e-17,1.3458442568877462,0.0,0.015311136524170592,15.554877649825036,0
11,0.8025207,0.28830856,0.010394634,0.010394634,1.857000066346806e-17,1.3357170589941056,0.0,0.015190796841060271,16.9057855056602,0
12,0.8025201,0.28830826,0.010394634,0.010394634,1.8571521303408197e-17,1.3256694311617083,0.0,0.015071441749199572,18.246526378571108,0
13,0.8025195,0.28830793,0.010394634,0.010394634,1.8571449196238816e-17,1.315700722562394,0.0,0.014953062899579874,19.57718016403308,0
