Timestep,Alpha,Beta,K,C,AlignmentCost,PathCost,CollisionCost,ControlCost,TotalCost,Collisions
0,0.8025277,0.2883122,0.010394634,0.010394634,1.0206826891851066e-08,1.3406916731737941,0.0,0.015756236205677374,1.3564479195862984,0
1,0.80252796,0.28831235,0.010394634,0.010394634,8.853733201951126e-14,1.330569265563536,0.0,0.015183626752679936,2.702200811902603,0
2,0.80252796,0.28831235,0.010394634,0.010394634,5.561104102400451e-18,1.3205267915254493,0.0,0.015063711107812546,4.037791314535864,0
3,0.8025281,0.28831238,0.010394634,0.010394634,2.6780758188245952e-17,1.3105634529741728,0.0,0.014945007827288284,5.3632997753373255,0
4,0.80252814,0.2883124,0.010394634,0.010394634,2.504563608047215e-17,1.3006786006056479,0.0,0.014827278553670959,6.678805654496644,0
5,0.8025282,0.28831244,0.010394634,0.010394634,2.5132268341524187e-17,1.290871590910376,0.0,0.01471051454376672,7.984387759950787,0
6,0.8025284,0.2883125,0.010394634,0.010394634,2.5067427784502206e-17,1.2811417858501146,0.0,0.014594707591276351,9.280124253392177,0
7,0.80252856,0.28831252,0.010394634,0.010394634,2.5070422116056077e-17,1.2714885528047082,0.0,0.014479849569001023,10.566092655765887,0
8,0.80252886,0.28831264,0.010394634,0.010394634,2.5070273203187992e-17,1.2619112645257042,0.0,0.014365932419403845,11.842369852710995,0
9,0.80252916,0.28831273,0.010394634,0.010394634,2.5070281158455242e-17,1.2524092990890245,0.0,0.014252948155925487,13.109032099955945,0
10,0.8025295,0.2883129,0.010394634,0.010394634,2.507028041264888e-17,1.2429820398483715,0.0,0.014140888861893304,14.36615502866621,0
11,0.8025301,0.2883131,0.010394634,0.010394634,2.5070280661250998e-17,1.2336288753890505,0.0,0.01402974668990269,15.613813650745163,0
12,0.8025307,0.2883133,0.010394634,0.010394634,2.5214313460383136e-17,1.2243491994814573,0.0,0.013919513862274727,16.852082364088893,0
13,0.8025316,0.28831363,0.010394634,0.010394634,2.5208100159833688e-17,1.2151424110379834,0.0,0.013810182666104572,18.08103495779298,0
14,0.8025326,0.288314,0.010394634,0.010394634,2.5393849927350054e-17,1.2060079140647495,0.0,0.013701745460690118,19.30074461731842,0
15,0.80253404,0.28831452,0.010394634,0.010394634,2.550898615229947e-17,1.1969451176202481,0.0,0.01359419466755572,20.511283929606222,0
16,0.80253583,0.28831524,0.010394634,0.010394634,2.5502900380017286e-17,1.1879534357702377,0.0,0.013487522775828405,21.712724888152287,0
17,0.8025382,0.2883162,0.010394634,0.010394634,1.5003786315703834e-15,1.17903217224127,0.0,0.013382163300257611,22.905139223693816,0
18,0.80254126,0.28831747,0.010394634,0.010394634,2.1999352097652736e-13,1.1701822076523511,0.0,0.013278389828832747,24.08859982117522,0
19,0.80254525,0.28831917,0.010394634,0.010394634,1.873262032552456e-12,1.1614034040903,0.0,0.01317545539124936,25.26317868065864,0
