Timestep,Alpha,Beta,K,C,AlignmentCost,PathCost,CollisionCost,ControlCost,TotalCost,Collisions
0,1.0,0.0,0.00814447,0.00814447,7.028632219463617e-08,0.9585388255002005,0.0,0.006504062609857476,0.9650429583963802,0
1,1.0,0.0,0.00814447,0.00814447,3.1644960772279547e-12,0.9522096699000171,0.0,0.006329196548339775,1.9235818248479015,0
2,1.0,0.0,0.00814447,0.00814447,9.45158495746893e-18,0.9459233641214262,0.0,0.006286306118390032,2.875791495087718,0
3,1.0,0.0,0.00814447,0.00814447,1.0373478124027388e-16,0.9396793719904881,0.0,0.006243992131359783,3.8217148592095658,0
4,1.0,0.0,0.00814447,0.00814447,7.224097390887485e-17,0.933477402462536,0.0,0.006201969529634041,4.761394231201736,0
5,1.0,0.0,0.00814447,0.00814447,7.458897585121217e-17,0.9273171673385918,0.0,0.006160235125290933,5.694871633665619,0
6,1.0,0.0,0.00814447,0.00814447,7.437846510234087e-17,0.9211983804758163,0.0,0.0061187868641601265,6.622188801005596,0
7,1.0,0.0,0.00814447,0.00814447,7.439743009929048e-17,0.9151207577251367,0.0,0.006077622752071147,7.543387181482803,0
8,1.0,0.0,0.00814447,0.00814447,7.429137930592426e-17,0.9090840169203607,0.0,0.006036740806168209,8.458507939209332,0
9,1.0,0.0,0.00814447,0.00814447,7.4284958889985e-17,0.9030878778643276,0.0,0.005996139057435885,9.367591956131095,0
10,1.0,0.0,0.00814447,0.00814447,7.428598122518747e-17,0.8971320623143916,0.0,0.00595581555134789,10.270679833996835,0
11,1.0,0.0,0.00814447,0.00814447,7.428585755178141e-17,0.8912162939688013,0.0,0.005915768347011608,11.16781189631265,0
12,1.0,0.0,0.00814447,0.00814447,7.42858712457175e-17,0.8853402984529088,0.0,0.005875995517323222,12.05902819028288,0
13,1.0,0.0,0.00814447,0.00814447,7.428586953397542e-17,0.8795038033055094,0.0,0.005836495148840231,12.944368488737231,0
14,1.0,0.0,0.00814447,0.00814447,7.428586953397542e-17,0.8737065379652738,0.0,0.0057972653416855325,13.823872292044191,0
15,1.0,0.0,0.00814447,0.00814447,7.428586953397542e-17,0.8679482337572839,0.0,0.005758304209449552,14.697578830010924,0
16,1.0,0.0,0.00814447,0.00814447,7.428586953397542e-17,0.8622286238796601,0.0,0.005719609879093353,15.565527063769677,0
17,1.0,0.0,0.00814447,0.00814447,7.428586953397542e-17,0.856547443390287,0.0,0.0056811804908524464,16.427755687650816,0
18,1.0,0.0,0.00814447,0.00814447,7.428586953397542e-17,0.8509044291936351,0.0,0.005643014198141276,17.28430313104259,0
19,1.0,0.0,0.00814447,0.00814447,7.428586953397542e-17,0.8452993200276757,0.0,0.005605109167458425,18.135207560237724,0
20,1.0,0.0,0.00814447,0.00814447,7.428586953397542e-17,0.8397318564508922,0.0,0.005567463578292502,18.98050688026691,0
21,1.0,0.0,0.00814447,0.00814447,7.428586953397542e-17,0.8342017808293829,0.0,0.005530075623028708,19.820238736719322,0
22,1.0,0.0,0.00814447,0.00814447,7.428586953397542e-17,0.8287088373240561,0.0,0.005492943506856103,20.654440517550235,0
23,1.0,0.0,0.00814447,0.00814447,7.819462335202973e-17,0.8232527718708269,0.0,0.005456065454365251,21.483149354875426,0
24,1.0,0.0,0.00814447,0.00814447,7.79492328543854e-17,0.8178333321894136,0.0,0.005419439682581973,22.30640212674742,0
25,1.0,0.0,0.00814447,0.00814447,7.797036719526027e-17,0.8124502677491425,0.0,0.005383064441445285,23.12423545893801,0
26,1.0,0.0,0.00814447,0.00814447,7.796843246131859e-17,0.8071033297639727,0.0,0.00534693798635192,23.936685726688335,0
27,1.0,0.0,0.00814447,0.00814447,7.796861571856896e-17,0.8017922711800077,0.0,0.00531105858515524,24.743789056453497,0
28,1.0,0.0,0.00814447,0.00814447,7.796859818198066e-17,0.7965168466632497,0.0,0.005275424517956036,25.545581327634704,0
29,1.0,0.0,0.00814447,0.00814447,7.796859993563941e-17,0.7912768125874261,0.0,0.0052400340770297595,26.34209817429916,0
30,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.7860719270219026,0.0,0.005204885566737546,27.1333749868878,0
31,1.0,0.0,0.00814447,0.00814447,7.796859949722471e-17,0.7809019497196852,0.0,0.005169977303439522,27.919446913910928,0
32,1.0,0.0,0.00814447,0.00814447,7.796859949722471e-17,0.7757666421055068,0.0,0.005135307615408586,28.700348863631845,0
33,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.7706657672640005,0.0,0.005100874842744837,29.47611550573859,0
34,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.7655990899279566,0.0,0.0050666773372906185,30.246781273003837,0
35,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.7605663764666657,0.0,0.005032713462546183,31.012380362933047,0
36,1.0,0.0,0.00814447,0.00814447,7.796859949722471e-17,0.7555673948743429,0.0,0.004998981593585971,31.772946739400975,0
37,1.0,0.0,0.00814447,0.00814447,7.796859949722471e-17,0.7506019147586394,0.0,0.0049654801169755,32.52851413427659,0
38,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.7456697073292309,0.0,0.00493220743068886,33.27911604903651,0
39,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.740770545386493,0.0,0.004899161944026802,34.02478575636703,0
40,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.735904203310255,0.0,0.0048663420775354365,34.76555630175482,0
41,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.7310704570486358,0.0,0.00483374626292551,35.50146050506638,0
42,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.7262690841069583,0.0,0.004801372942992276,36.232530962116336,0
43,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.7214998635367461,0.0,0.004769220571535943,36.95880004622462,0
44,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.7167625759247958,0.0,0.004737287613282714,37.680299909762695,0
45,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.7120570033823308,0.0,0.004705572543806389,38.397062485688835,0
46,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.7073829295342308,0.0,0.004674073849450537,39.10911948907252,0
47,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.702740139508339,0.0,0.004642790027251242,39.81650241860811,0
48,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.698128419924847,0.0,0.004611719584860409,40.51924255811782,0
49,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.693547558885755,0.0,0.004580861040469616,41.217370978044045,0
50,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.6889973459644074,0.0,0.004550212922734542,41.910918536931185,0
51,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.6844775721951035,0.0,0.004519773770699928,42.59991588289699,0
52,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.679988030062784,0.0,0.004489542133725077,43.28439345509349,0
53,1.0,0.0,0.00814447,0.00814447,7.796859905881002e-17,0.6755285134927891,0.0,0.004459516571409924,43.964381485157695,0
54,1.0,0.0,0.00814447,0.00814447,7.779055714545767e-17,0.6710988178414218,0.0,0.004429695652845369,44.63990999865196,0
55,1.0,0.0,0.00814447,0.00814447,7.786736779160337e-17,0.6666987398836005,0.0,0.00440007795930013,45.31100881649486,0
56,1.0,0.0,0.00814447,0.00814447,7.785879031902174e-17,0.662328077805217,0.0,0.0043706620798732755,45.977707556379954,0
57,1.0,0.0,0.00814447,0.00814447,7.785970815348508e-17,0.6579866311922611,0.0,0.00434144661445535,46.640035634186674,0
58,1.0,0.0,0.00814447,0.00814447,7.785961176965953e-17,0.6536742010210159,0.0,0.004312430172754978,47.298022265380446,0
59,1.0,0.0,0.00814447,0.00814447,7.785962096993121e-17,0.6493905896482426,0.0,0.00428361137429311,47.95169646640298,0
60,1.0,0.0,0.00814447,0.00814447,7.785961965560664e-17,0.6451356008014445,0.0,0.004254988848328117,48.60108705605275,0
61,1.0,0.0,0.00814447,0.00814447,7.785962053182302e-17,0.6409090395691983,0.0,0.00422656123378647,49.246222656855736,0
62,1.0,0.0,0.00814447,0.00814447,7.785962096993121e-17,0.6367107123915556,0.0,0.004198327179193446,49.887131696426486,0
63,1.0,0.0,0.00814447,0.00814447,7.785962096993121e-17,0.6325404270505124,0.0,0.004170285342604386,50.523842408819604,0
64,1.0,0.0,0.00814447,0.00814447,7.785962009371483e-17,0.6283979926605476,0.0,0.0041424343915364495,51.15638283587169,0
65,1.0,0.0,0.00814447,0.00814447,7.785961965560664e-17,0.6242832196592288,0.0,0.004114773002900859,51.78478082853382,0
66,1.0,0.0,0.00814447,0.00814447,7.785962009371483e-17,0.6201959197978861,0.0,0.004087299862935643,52.409064048194644,0
67,1.0,0.0,0.00814447,0.00814447,7.785962053182302e-17,0.6161359061323508,0.0,0.004060013667138856,53.029259967994136,0
68,1.0,0.0,0.00814447,0.00814447,7.785961965560664e-17,0.6121029930137629,0.0,0.004032913120202302,53.6453958741281,0
69,1.0,0.0,0.00814447,0.00814447,7.785961965560664e-17,0.6080969960794423,0.0,0.004005996935945722,54.25749886714349,0
70,1.0,0.0,0.00814447,0.00814447,7.785962053182302e-17,0.6041177322438271,0.0,0.003979263837251469,54.86559586322457,0
71,1.0,0.0,0.00814447,0.00814447,7.785962053182302e-17,0.6001650196894747,0.0,0.003952712555999648,55.46971359547005,0
72,1.0,0.0,0.00814447,0.00814447,7.785961965560664e-17,0.5962386778581291,0.0,0.003926341833003739,56.06987861516118,0
73,1.0,0.0,0.00814447,0.00814447,2.7221847217030002e-17,0.591909344996645,0.0,0.0038972973894219306,56.665685257547246,0
74,1.0,0.0,0.00814447,0.00814447,8.501002050534356e-17,0.5876047541139466,0.0,0.003868423191499487,57.25715843485269,0
75,1.0,0.0,0.00814447,0.00814447,4.542416231656489e-16,0.5833247188638201,0.0,0.0038397179666537717,57.84432287168317,0
