timestep,alpha,beta,K,C,alignment_cost,path_cost,collision_cost,control_cost,total_cost,collisions
0,0.0014451545055293807,0.8084621939910558,0.3536267985396623,0.1363519600616904,0.00553629729883672,1.0204158600218436,5.747324169991445,0.2288267450232329,7.002103072335358,2
1,0.0014088492090993316,0.7433741341121625,0.6568579575320782,0.25787808221243974,0.004466510632779846,1.0070744727620256,3.0842259025157075,0.37211394822678473,11.469983906472656,2
2,0.0014259955521070077,0.674152299036932,0.8,0.4022017990280667,0.004331256952696119,0.9937386122181302,0.0,0.598249999555624,13.066303775199106,2
3,0.0014341580317755991,0.6015419228044715,0.8,0.6272975421313642,0.0035376044894980725,0.9795906313763929,0.0,0.9096296605607666,14.959061671625763,2
4,0.0014449015598537833,0.5261433382587981,0.8,0.7,0.0027452115010177377,0.9653427268373984,0.0,1.210932113038646,17.138081723002827,2
5,0.001278901725930947,0.4484380407012438,0.8,0.7,0.00368705326845701,0.8974145815368426,0.0,1.0169235544275705,19.0561069122357,4
6,0.0012674342337715304,0.36881226229172587,0.8,0.7,0.0026122789529081526,0.882924296043467,0.0,0.999683397465796,20.94132688469787,4
7,0.0012549895501403987,0.2875767715921207,0.8,0.7,0.002787972920238325,0.8686082638969058,0.0,0.9827837164416906,22.795506837956705,4
8,0.001241696271439251,0.36998889574043037,0.8,0.7,0.002129076419988985,0.8535373718667346,0.0,0.9587117035381142,24.60988498978154,4
9,0.0012290547932085416,0.4552762116175096,0.8,0.7,0.0028446600935477487,0.8385690676229249,0.0,0.943298772760499,26.394597490258512,4
10,0.0012170137297217863,0.5400272875121018,0.727057452542856,0.6683839093484554,0.0022292437197437526,0.823902138195487,1.44996712738874,0.8245504465046963,29.495246446067178,4
11,0.001205858541354051,0.6258811082279464,0.628793174232908,0.6126511119441338,0.005087260656343818,0.8103409883501489,1.8643995811940113,0.766286440418222,32.94136071668591,4
12,0.0011972815977730007,0.7019317272160903,0.5344516503438193,0.5708823404000277,0.002364809541592397,0.7960076195602617,2.3604790817855683,0.7063560172546437,36.80656824482797,4
13,0.0012289839571716222,0.773301709077189,0.4380268703463264,0.5129356749410932,0.007790023916580713,0.7840229834374541,2.9157205660086554,0.6339855107101542,41.148087328900814,4
14,0.0012596022384879508,0.8372077991790168,0.3591350328516091,0.443700298442845,0.0035853078989114533,0.7698288137748189,3.472843541076862,0.5554910577387858,45.94983604939019,4
15,0.0012891875569561076,0.89010382103346,0.28670026389192,0.3730096117500151,0.008352176604127853,0.7583426698949486,4.17521175396794,0.4588688132960151,51.35061146315322,4
